Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
Harry Potter and the Sorcerer's Stone,"J.K. Rowling, J.K. Rowling","Fantasy, Fiction, Young Adult, Harry Potter, Magic, Childrens, Middle Grade, Audiobook, Classics, Adventure",4.47,"11,233,149 ratings","188,898 reviews","""Turning the envelope over, his hand trembling, Harry saw a purple wax seal bearing a coat of arms; a lion, an eagle, a badger and a snake surrounding a large letter 'H'.""

Harry Potter has never even heard of Hogwarts when the letters start dropping on the doormat at number four, Privet Drive. Addressed in green ink on yellowish parchment with a purple seal, they are swiftly confiscated by his grisly aunt and uncle. Then, on Harry's eleventh birthday, a great beetle-eyed giant of a man called Rubeus Hagrid bursts in with some astonishing news: Harry Potter is a wizard, and he has a place at Hogwarts School of Witchcraft and Wizardry. An incredible adventure is about to begin!",https://www.goodreads.com/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone
"The Hobbit, or There and Back Again","J.R.R. Tolkien, Douglas A. Anderson, Michael Hague, J.R.R. Tolkien, Andy Weir","Fantasy, Classics, Fiction, Adventure, Young Adult, High Fantasy, Audiobook",4.3,"4,402,362 ratings","85,490 reviews","In a hole in the ground there lived a hobbit. Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat: it was a hobbit-hole, and that means comfort.
Written for J.R.R. Tolkien’s own children, The Hobbit met with instant critical acclaim when it was first published in 1937. Now recognized as a timeless classic, this introduction to the hobbit Bilbo Baggins, the wizard Gandalf, Gollum, and the spectacular world of Middle-earth recounts of the adventures of a reluctant hero, a powerful and dangerous ring, and the cruel dragon Smaug the Magnificent. The text in this 372-page paperback edition is based on that first published in Great Britain by Collins Modern Classics (1998), and includes a note on the text by Douglas A. Anderson (2001).",https://www.goodreads.com/book/show/5907.The_Hobbit_or_There_and_Back_Again
Where the Sidewalk Ends,"Shel Silverstein, Shel Silverstein","Poetry, Childrens, Classics, Fiction, Humor, Young Adult, Picture Books, Middle Grade, Juvenile, Fantasy",4.35,"1,495,464 ratings","13,167 reviews","Come in... for where the sidewalk ends, Shel Silverstein's world begins.

Shel Silverstein, the New York Times bestselling author of The Giving Tree, A Light in the Attic, Falling Up, and Every Thing On It, has created a poetry collection that is outrageously funny and deeply profound.

You'll meet a boy who turns into a TV set, and a girl who eats a whale. The Unicorn and the Bloath live there, and so does Sarah Cynthia Sylvia Stout who will not take the garbage out. It is a place where you wash your shadow and plant diamond gardens, a place where shoes fly, sisters are auctioned off, and crocodiles go to the dentist.

Shel Silverstein's masterful collection of poems and drawings stretches the bounds of imagination and will be cherished by readers of all ages.",https://www.goodreads.com/book/show/30119.Where_the_Sidewalk_Ends
Green Eggs and Ham,"Dr. Seuss, Dr. Seuss","Childrens, Picture Books, Classics, Fiction, Poetry, Fantasy, Humor, Kids, Food, Young Adult",4.31,"838,796 ratings","12,326 reviews","“Do you like green eggs and ham?” asks Sam-I-am in this Beginner Book by Dr. Seuss. In a house or with a mouse? In a boat or with a goat? On a train or in a tree? Sam keeps asking persistently. With unmistakable characters and signature rhymes, Dr. Seuss’s beloved favorite has cemented its place as a children’s classic. In this most famous of cumulative tales, the list of places to enjoy green eggs and ham, and friends to enjoy them with, gets longer and longer. Follow Sam-I-am as he insists that this unusual treat is indeed a delectable snack to be savored everywhere and in every way.

Originally created by Dr. Seuss, Beginner Books encourage children to read all by themselves, with simple words and illustrations that give clues to their meaning.",https://www.goodreads.com/book/show/23772.Green_Eggs_and_Ham
Little House on the Prairie,"Laura Ingalls Wilder, Garth Williams, Laura Ingalls Wilder","Classics, Historical Fiction, Childrens, Fiction, Young Adult, Historical, Middle Grade, Juvenile, Audiobook, Family",4.21,"300,800 ratings","6,201 reviews","Meet Laura Ingalls, the little girl who would grow up to write the Little House books.

Pa Ingalls decides to sell the little log house, and the family sets out for Indian country! They travel from Wisconsin to Kansas, and there, finally, Pa builds their little house on the prairie. Sometimes farm life is difficult, even dangerous, but Laura and her family are kept busy and are happy with the promise of their new life on the prairie.

LITTLE HOUSE ON THE PRAIRIE is the second book in the Laura Years series.
--back cover",https://www.goodreads.com/book/show/77767.Little_House_on_the_Prairie
A Little Princess,"Frances Hodgson Burnett, U.C. Knoepflmacher, Frances Hodgson Burnett","Classics, Fiction, Childrens, Young Adult, Historical Fiction, Middle Grade, Historical, Audiobook, Literature, Classic Literature",4.23,"322,469 ratings","11,206 reviews","Sara Crewe, an exceptionally intelligent and imaginative student at Miss Minchin's Select Seminary for Young Ladies, is devastated when her adored, indulgent father dies. Now penniless and banished to a room in the attic, Sara is demeaned, abused, and forced to work as a servant. How this resourceful girl's fortunes change again is at the center of A Little Princess , one of the best-loved stories in all of children's literature.

This unique and fully annotated edition appends excerpts from Frances Hodgson Burnett 's original 1888 novella Sara Crewe and the stage play that preceded the novel, as well as an early story, ""Behind the White Brick,"" allowing readers to see how A Little Princess evolved. In his delightful introduction, U. C. Knoepflmacher considers the fairy-tale allusions and literary touchstones that place the book among the major works of Victorian literature, and shows it to be an exceptionally rich and resonant novel.",https://www.goodreads.com/book/show/3008.A_Little_Princess
Winnie-the-Pooh,"A.A. Milne, Ernest H. Shepard, A.A. Milne","Classics, Childrens, Fiction, Fantasy, Animals, Audiobook, Middle Grade, Picture Books, Young Adult, Short Stories",4.38,"392,455 ratings","8,867 reviews","The adventures of Christopher Robin and his friends in which Pooh Bear uses a balloon to get honey, Piglet meets a Heffalump, and Eeyore has a birthday.",https://www.goodreads.com/book/show/99107.Winnie_the_Pooh
Pippi Longstocking,"Astrid Lindgren, Michael Chesworth, Louis S. Glanzman, Astrid Lindgren","Classics, Childrens, Fiction, Middle Grade, Fantasy, Young Adult, Humor",4.15,"208,185 ratings","5,767 reviews","Tommy and his sister Annika have a new neighbor, and her name is Pippi Longstocking. She has crazy red pigtails, no parents to tell her what to do, a horse that lives on her porch, and a flair for the outrageous that seems to lead to one adventure after another!",https://www.goodreads.com/book/show/19302.Pippi_Longstocking
Heidi,"Johanna Spyri, Angelo Rinaldi, Beverly Cleary, Johanna Spyri","Classics, Fiction, Childrens, Young Adult, Historical Fiction, Middle Grade, Historical, Audiobook, Juvenile, Childrens Classics",4.04,"210,012 ratings","7,182 reviews","Little orphan Heidi goes to live high in the Alps with her gruff grandfather and brings happiness to all who know her on the mountain. When Heidi goes to Frankfurt to work in a wealthy household, she dreams of returning to the mountains and meadows, her friend Peter, and her beloved grandfather.",https://www.goodreads.com/book/show/93.Heidi
The Very Hungry Caterpillar,"Eric Carle, Eric Carle","Picture Books, Childrens, Fiction, Classics, Animals, Food, Counting, Storytime, Kids, Mathematics",4.34,"543,103 ratings","11,602 reviews","THE all-time classic story, from generation to generation, sold somewhere in the world every 30 seconds! Have you shared it with a child or grandchild in your life?

One sunny Sunday, the caterpillar was hatched out of a tiny egg. He was very hungry. On Monday, he ate through one apple; on Tuesday, he ate through three plums--and still he was hungry. When full at last, he made a cocoon around himself and went to sleep, to wake up a few weeks later wonderfully transformed into a butterfly!

The brilliantly innovative Eric Carle has dramatized the story of one of Nature's commonest yet loveliest marvels, the metamorphosis of the butterfly. This audiobook will delight as well as instruct the very youngest listener.",https://www.goodreads.com/book/show/4948.The_Very_Hungry_Caterpillar
The Giving Tree,"Shel Silverstein, Shel Silverstein","Childrens, Classics, Fiction, Picture Books, Poetry, Young Adult, Fantasy, Short Stories, Juvenile, Kids",4.38,"1,222,939 ratings","23,964 reviews","""Once there was a tree...and she loved a little boy.""

So begins a story of unforgettable perception, beautifully written and illustrated by the gifted and versatile Shel Silverstein.

Every day the boy would come to the tree to eat her apples, swing from her branches, or slide down her trunk...and the tree was happy. But as the boy grew older he began to want more from the tree, and the tree gave and gave and gave.

This is a tender story, touched with sadness, aglow with consolation. Shel Silverstein has created a moving parable for readers of all ages that offers an affecting interpretation of the gift of giving and a serene acceptance of another's capacity to love in return.",https://www.goodreads.com/book/show/370493.The_Giving_Tree
The Diary of a Young Girl,"Anne Frank, Eleanor Roosevelt, Susan Massotty, Anne Frank","Classics, Nonfiction, History, Biography, Memoir, Historical, Holocaust",4.2,"4,132,360 ratings","47,833 reviews","Discovered in the attic where she spent the final years of her life, Anne Frank’s Diary has become a timeless classic; a powerful reminder of the horrors of war and a moving testament to the resilience of the human spirit.

In 1942, as the Nazis occupied Holland, thirteen-year-old Anne Frank and her Jewish family fled their home in Amsterdam and went into hiding. For the next two years, until they were betrayed to the Gestapo, the Franks and another family lived in the cramped “Secret Annexe” of an old office building. Cut off from the outside world, they endured hunger, boredom, the strain of close quarters, and the constant fear of discovery and death.

Through it all, Anne documented her experiences in a diary filled with vivid observations. At times thoughtful, poignant, and even unexpectedly funny, her writing offers a remarkable window into the strength and vulnerability of the human spirit. It’s both a compelling self-portrait of a bright, spirited young woman and a heartbreaking glimpse of a life that should have been far longer.",https://www.goodreads.com/book/show/48855.The_Diary_of_a_Young_Girl
Island of the Blue Dolphins,"Scott O'Dell, Scott O'Dell","Fiction, Young Adult, Historical Fiction, Classics, Childrens, Middle Grade, Adventure, School, Historical, Survival",3.88,"348,007 ratings","10,782 reviews","Scott O'Dell's Newbery Medal-winning classic is a gripping tale of survival, strength, and courage. Based on the true story of a Nicole�o Indian girl living alone on an island off the coast of California, Island of the Blue Dolphins has captivated readers for generations.

On San Nicolas Island, dolphins flash in the surrounding blue waters, sea otter play in the vast kelp beds, and sea elephants loll on the stony beaches. Here, in the early 1800s, a girl named Karana spent eighteen years alone.

Karana had to contend with the ferocious pack of wild dogs that killed her younger brother, constantly guard against Aleutian sea otter hunters, and maintain a precarious food supply. Her courage, self-reliance, and grit has inspired millions of readers in this breathtaking adventure.

As magazine put ""For kids all over the country, reading the book in language arts classes, Karana is a powerful symbol of their growing independence. Through her, they can imagine themselves making their way in the world alone--and thriving.""",https://www.goodreads.com/book/show/41044096-island-of-the-blue-dolphins
The Boxcar Children,"Gertrude Chandler Warner, L. Kate Deal, Gertrude Chandler Warner","Childrens, Fiction, Mystery, Classics, Middle Grade, Young Adult, Chapter Books, Adventure, Juvenile, Realistic Fiction",4.13,"138,923 ratings","4,711 reviews","Book #1 from the series: The Boxcar Children Mysteries

After becoming orphans, four siblings run away to live in an abandoned boxcar but find their adventure halted by the possibility of being caught in this classic tale! “A compelling story” (Publishers Weekly) with over 63,000 five-star ratings, read by an Earphones Award–winning narrator.

Four orphaned siblings, determined to stay together as a family, decide to inhabit an abandoned boxcar and turn it into their new home in the woods. When one of the siblings falls ill, the others go out to seek a doctor to save their sister. Meanwhile, their wealthy grandfather has offered a sizable reward to anyone who has information about his grandchildren, hoping that they can all be reunited once more. As the children continue to evade being found out, will they ever know peace?",https://www.goodreads.com/book/show/297249.The_Boxcar_Children
Black Beauty,"Anna Sewell, Gail Carson Levine, Anna Sewell","Classics, Fiction, Childrens, Animals, Young Adult, Horses, Historical Fiction, Middle Grade, Adventure, Audiobook",4.0,"296,320 ratings","7,703 reviews","As a young horse, Black Beauty is well-loved and happy. But when his owner is forced to sell him, his life changes drastically. He has many new owners—some of them cruel and some of them kind. All he needs is someone to love him again....

Whether pulling an elegant carriage or a ramshackle cab, Black Beauty tries to live as best he can. This is his amazing story, told as only he could tell it.",https://www.goodreads.com/book/show/3685.Black_Beauty
James and the Giant Peach,"Roald Dahl, Quentin Blake, Roald Dahl","Childrens, Fantasy, Fiction, Classics, Young Adult, Middle Grade, Adventure, Juvenile, Audiobook, Humor",4.04,"511,259 ratings","9,913 reviews","James Henry Trotter lives with two ghastly hags. Aunt Sponge is enormously fat with a face that looks boiled and Aunt Spiker is bony and screeching. He's very lonely until one day something peculiar happens. . . At the end of the garden a peach starts to grow and GROW AND GROW. Inside that peach are seven very unusual insects - all waiting to take James on a magical adventure. But where will they go in their GIANT PEACH, and what will happen to the horrible aunts if they stand in their way? There's only one way to find out . . .",https://www.goodreads.com/book/show/6689.James_and_the_Giant_Peach
The Cat in the Hat,"Dr. Seuss, Dr. Seuss","Childrens, Picture Books, Classics, Fiction, Poetry, Fantasy, Humor, Animals, Kids, Cats",4.19,"581,067 ratings","7,659 reviews","Have a ball with Dr. Seuss and the Cat in the Hat in this classic picture book...but don't forget to clean up your mess!

Then he said That is that.
And then he was gone
With a tip of his hat.

A dreary day turns into a wild romp when this beloved story introduces readers to the and his troublemaking friends, and – And don't forget ! A favorite among kids, parents and teachers, this story uses simple words and basic rhyme to encourage and delight beginning readers.

Originally created by himself, are fun, funny, and easy to read. These unjacketed hardcover early readers encourage children to read all on their own, using simple words and illustrations. Smaller than the classic large format Seuss picture books like and these portable packages are perfect for practicing readers ages 3-7, and lucky parents too!",https://www.goodreads.com/book/show/233093.The_Cat_in_the_Hat
To Kill a Mockingbird,"Harper Lee, Harper Lee","Classics, Fiction, Historical Fiction, School, Literature, Young Adult, Historical, Read For School, Novels, Book Club",4.26,"6,782,870 ratings","130,615 reviews","""Shoot all the bluejays you want, if you can hit 'em, but remember it's a sin to kill a mockingbird.""

A lawyer's advice to his children as he defends the real mockingbird of Harper Lee's classic novel - a black man charged with the rape of a white girl. Through the young eyes of Scout and Jem Finch, Harper Lee explores with exuberant humour the irrationality of adult attitudes to race and class in the Deep South of the 1930s. The conscience of a town steeped in prejudice, violence and hypocrisy is pricked by the stamina of one man's struggle for justice. But the weight of history will only tolerate so much.

""To Kill A Mockingbird"" became both an instant bestseller and a critical success when it was first published in 1960. It went on to win the Pulitzer Prize in 1961 and was later made into an Academy Award-winning film.",https://www.goodreads.com/book/show/2657.To_Kill_a_Mockingbird
"Are You There God? It’s Me, Margaret","Judy Blume, Judy Blume","Young Adult, Fiction, Classics, Middle Grade, Childrens, Coming Of Age, Realistic Fiction, Banned Books, Audiobook, Contemporary",3.95,"254,159 ratings","13,457 reviews","Margaret Simon, almost twelve, likes long hair, tuna fish, the smell of rain, and things that are pink. She’s just moved from New York City to Farbrook, New Jersey, and is anxious to fit in with her new friends—Nancy, Gretchen, and Janie. When they form a secret club to talk about private subjects like boys, bras, and getting their first periods, Margaret is happy to belong.

But none of them can believe Margaret doesn’t have religion, and that she isn’t going to the Y or the Jewish Community Center. What they don’t know is Margaret has her own very special relationship with God. She can talk to God about everything—family, friends, even Moose Freed, her secret crush.

Margaret is funny and real, and her thoughts and feelings are oh-so-relatable—you’ll feel like she’s talking right to you, sharing her secrets with a friend.",https://www.goodreads.com/book/show/37732.Are_You_There_God_It_s_Me_Margaret
Alice’s Adventures in Wonderland / Through the Looking-Glass,"Lewis Carroll, Martin Gardner, John Tenniel, Lewis Carroll","Classics, Fantasy, Fiction, Childrens, Young Adult, Literature, Adventure, Middle Grade, Novels, 19th Century",4.06,"603,794 ratings","17,705 reviews","""I can't explain myself, I'm afraid, sir,"" said Alice, ""Because I'm not myself, you see.""

When Alice sees a white rabbit take a watch out of its waistcoat pocket she decides to follow it, and a sequence of most unusual events is set in motion. This mini book contains the entire topsy-turvy stories of Alice's Adventures in Wonderland and Through the Looking-Glass, accompanied by practical notes and Martina Pelouso's memorable full-colour illustrations.",https://www.goodreads.com/book/show/24213.Alice_s_Adventures_in_Wonderland_Through_the_Looking_Glass
The Velveteen Rabbit,"Margery Williams Bianco, William Nicholson, Margery Williams Bianco","Classics, Childrens, Fiction, Picture Books, Fantasy, Animals, Young Adult, Short Stories, Audiobook, Juvenile",4.31,"271,031 ratings","5,482 reviews","Nursery magic is very strange and wonderful, and only those playthings that are old and wise and experienced like the Skin Horse understand all about it.

Like the Skin Horse, Margery Williams understood how toys—and people—become real through the wisdom and experience of love. This reissue of a favorite classic, with the original story and illustrations as they first appeared in 1922, will work its magic for all who read it.",https://www.goodreads.com/book/show/144974.The_Velveteen_Rabbit
Madeline,"Ludwig Bemelmans, Ludwig Bemelmans","Picture Books, Childrens, Classics, Fiction, France, Poetry, Kids, Juvenile, Realistic Fiction, Friendship",4.26,"218,145 ratings","2,518 reviews","Set in picturesque Paris, this tale of a brave little girl's trip to the hospital is as appealing today as it was in 1940. The combination of spirited heroine, timelessly appealing art, cheerful humor, and rhythmic text makes ""Madeline"" a perennial favorite with children of all ages.",https://www.goodreads.com/book/show/475339.Madeline
The BFG,"Roald Dahl, Quentin Blake, Roald Dahl","Fantasy, Childrens, Fiction, Classics, Middle Grade, Young Adult, Adventure, Humor, Audiobook, Juvenile",4.23,"521,737 ratings","13,396 reviews","Captured by a giant! The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, the Fleshlumpeater, the Bonecruncher, or any of the other giants-rather than the BFG-she would have soon become breakfast.

When Sophie hears that they are flush-bunking off in England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!",https://www.goodreads.com/book/show/6319.The_BFG
Amelia Bedelia,"Peggy Parish, Fritz Siebel, Peggy Parish","Childrens, Picture Books, Fiction, Humor, Classics, Kids, Juvenile, Young Adult, Middle Grade, Realistic Fiction",4.19,"92,130 ratings","1,339 reviews","From dressing the chicken to dusting the furniture, Amelia Bedelia does exactly what Mr. and Mrs. Rogers tell her. ...But somehow things never turn out quite right.",https://www.goodreads.com/book/show/774001.Amelia_Bedelia
A Light in the Attic,"Shel Silverstein, Shel Silverstein","Poetry, Childrens, Classics, Fiction, Humor, Young Adult, Picture Books, Banned Books, Middle Grade, Juvenile",4.36,"473,684 ratings","3,640 reviews","Last night while I lay thinking here
Some Whatifs crawled inside my ear
And pranced and partied all night long
And sang their same old Whatif song:

Whatif I flunk that test?
Whatif green hair grows on my chest?
Whatif nobody likes me?
Whatif a bolt of lightning strikes me?...
This 20th anniversary of Shel Silverstein's includes a CD of highlights from his Grammy Award-winning album.

Here in the attic of Shel Silverstein you will find Backward Bill, Sour Face Ann, the Meehoo with an Exactlywatt, and the Polar Bear in the Frigidaire. You will talk with Broiled Face, and find out what happens when Somebody steals your knees, you get caught by the Quick-Digesting Gink, a Mountain snores, and They Put a Brassiere on the Camel.

From the creator of the beloved poetry collections and , here is another wondrous book of poems and drawings.",https://www.goodreads.com/book/show/30118.A_Light_in_the_Attic
The Witches,"Roald Dahl, Quentin Blake, Roald Dahl","Fantasy, Childrens, Fiction, Classics, Middle Grade, Young Adult, Witches, Magic, Humor, Audiobook",4.18,"424,660 ratings","11,471 reviews","Note: This edition shares ISBN 0590032496 with another edition.

This is not a fairy-tale. This is about real witches. Real witches don't ride around on broomsticks. They don't even wear black cloaks and hats. They are vile, cunning, detestable creatures who disguise themselves as nice, ordinary ladies. So how can you tell when you're face to face with one? Well, if you don't know yet you'd better find out quickly-because there's nothing a witch loathes quite as much as children and she'll wield all kinds of terrifying powers to get rid of them.",https://www.goodreads.com/book/show/6327.The_Witches
The Little Prince,"Antoine de Saint-Exupéry, Richard Howard, Antoine de Saint-Exupéry","Classics, Fiction, Fantasy, Childrens, France, Philosophy, Young Adult, Literature, Middle Grade, French Literature",4.33,"2,425,025 ratings","82,902 reviews","A pilot stranded in the desert awakes one morning to see, standing before him, the most extraordinary little fellow. ""Please,"" asks the stranger, ""draw me a sheep."" And the pilot realizes that when life's events are too difficult to understand, there is no choice but to succumb to their mysteries. He pulls out pencil and paper... And thus begins this wise and enchanting fable that, in teaching the secret of what is really important in life, has changed forever the world for its readers.

Few stories are as widely read and as universally cherished by children and adults alike as , presented here in a stunning new translation with carefully restored artwork. The definitive edition of a worldwide classic, it will capture the hearts of readers of all ages.",https://www.goodreads.com/book/show/157993.The_Little_Prince
