Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
சிவகாமியின் சபதம்,"Kalki, Kalki","Historical Fiction, Fiction, Classics, Novels, Adventure, Romance, Indian Literature, Historical, India, Epic",4.42,"4,658 ratings",262 reviews,"Sivakamiyin Sabadham is a historical Tamil novel set in 7th century South India written by Kalki in 1944. Kalki Krishnamurthy, recipient of India's highest literary honour - the Sahitya Akademi Award. Believed by some to be one of the first historical novels in Tamil it was originally serialized in the weekly Kalki magazine for about 12 years. This was later published as a novel. Along with Ponniyin Selvan, this is widely regarded as one of the greatest novels ever written in Tamil Set in 7th century south India against the backdrop of various historical events and figures. The novel created widespread interest in Tamil history when it was being published in the 1940s. Honour, love and friendship form important themes that run through the course of the novel that would be tough to point out who the real hero of the novel is. Mahendravarman I, the Pallava emperor plays an important role in the first half of the story while his son Narasimhavarman comes into his own as the novel progresses. The plot revolves around the historical events of the Chalukya king Pulakesi II playing a siege of Kanchi and Narasimhavarman avenging this by attacking Vatapi the capital of the Chalukyas. The novel is divided into four volumes.",https://www.goodreads.com/book/show/8610067
Culture Shock! India: A Survival Guide to Customs and Etiquette,"Gitanjali Kolonad, Gitanjali Kolonad","India, Travel, Nonfiction, Cultural",3.63,238 ratings,24 reviews,"Information and background for travelers and expatriates includes a brief history and description of the country, along with facts about the food, language, culture, and pastimes to help the ""shocked"" function in society, business, and residence.",https://www.goodreads.com/book/show/2645663-culture-shock-india
The Krishna Key,"Ashwin Sanghi, Ashwin Sanghi","Fiction, Thriller, Mythology, Historical Fiction, Indian Literature, Mystery, Fantasy, India, Mystery Thriller, Adventure",3.60,"21,015 ratings","1,917 reviews","Five thousand years ago, there came to earth a magical being called Krishna, who brought about innumerable miracles for the good of mankind. Humanity despaired of its fate if the Blue God were to die but was reassured that he would return in a fresh avatar when needed in the eventual Dark Age—the Kaliyug.

In modern times, a poor little rich boy grows up believing that he is that final avatar.

Only, he is a serial killer.

In this heart-stopping tale, the arrival of a murderer who executes his gruesome and brilliantly thought-out schemes in the name of God is the first clue to a sinister conspiracy to expose an ancient secret—Krishna’s priceless legacy to mankind.

Historian Ravi Mohan Saini must breathlessly dash from the submerged remains of Dwarka and the mysterious lingam of Somnath to the icy heights of Mount Kailash, in a quest to discover the cryptic location of Krishna’s most prized possession. From the sand-washed ruins of Kalibangan to a Vrindavan temple destroyed by Aurangzeb, Saini must also delve into antiquity to prevent a gross miscarriage of justice.

Ashwin Sanghi brings you yet another exhaustively researched whopper of a plot, while providing an incredible alternative interpretation of the Vedic Age that will be relished by conspiracy buffs and thriller-addicts alike.",https://www.goodreads.com/book/show/15733523-the-krishna-key
"Season of the Monsoon (George Sansi, 1)","Paul Mann, Paul Mann","Mystery, India, Fiction, Crime, Asia",3.82,143 ratings,16 reviews,"As a police detective in Bombay, Inspector George Sansi is used to struggling for order in one of the world's most exuberantly chaotic cities. But the mutilated corpse discovered in Bollywood taxes even Sansi's formidable skills. Could the murder have been a cult initiation gone hideously wrong? Was it the work of a serial killer? Was the victim killed as part of a political cover-up? Answering these questions will take Sansi from Bombay's teeming slums to the film community's palaces of excess and the menacing haunts of India's underworld.",https://www.goodreads.com/book/show/110661.Season_of_the_Monsoon_George_Sansi_1_
"Seven Principles of Wellness: Healing Your Mind, Body and Spirit Through Ayurveda","Omileye E. Achikeobi-Lewis, L. Derrick Lewis, Omileye E. Achikeobi-Lewis",N/A,5.00,1 rating,0 reviews,"Spiritual and Ayurvedic teacher Omileye offers an inspiring journeying into healing through this ancient Indian tradition, which complements and extends the health, wellness and emotional benefits of yoga. Through insights, breath exercises, chakra work, self-care practices, dietary advice, age old stories from various cultures, and earth harmonizing practices through working with the elements – this time-tested wisdom is made available to all who wish to come home to experience an awakened sacred body and life.",https://www.goodreads.com/book/show/12218357-seven-principles-of-wellness
The Penguin Book of Modern Indian Short Stories,"Stephen Alter, Wimal Dissonayke, Stephen Alter","Short Stories, Fiction, India, Indian Literature, Anthologies, Literature",3.57,91 ratings,13 reviews,"Twenty classic short stories from master writers across the country.
This superb collection contains some of the best Indian short stories written in the last fifty years, both in English and in the regional language. Some of these stories – ‘We Have Arrived in Amritsar’ by Bhisham Sahni, ‘Companions’ by Raja Rao, ‘The Sky and the Cat’ by U.R. Anantha Murthy, ‘A Devoted Son’ by Anita Desai – have been widely anthologized and well known. Others, like Premendra Mitra’s ‘The Discovery of Telenapota’, Gangadhar Gadgil’s ‘The Dog that Ran in Circles’, Mowni’s ‘A Loss of Identity’, O.V. Vijayan’s ‘The Wart’ and Devanurn Mahadeva’s Amasa’, are less familiar to readers but are nevertheless classics of the art of the short story.

This new and revised edition includes three additional classics: R.K. Narayan’s ‘Another Community’, Avinash Dolas’s ‘The Victim and Ismat Chughtai’s ‘The Wedding Shroud’.

The Penguin Book of Modern Indian Short Stories is a marvellous and entertaining introduction to the rich diversity of pleasure that the Indian short story – a form that has produced masters in over a dozen languages – can offer.",https://www.goodreads.com/book/show/5882649-the-penguin-book-of-modern-indian-short-stories
Seduced By the Beauty of the World: Travels In India,"Iman Bijleveld, Don Bloch, Iman Bijleveld",N/A,4.00,4 ratings,1 review,"Attempts to capture the spirit of masti, a Sanskrit concept of surrendering to the beauty of the world by looking at the celebrations, festivals, people, culture, and landscapes of India.",https://www.goodreads.com/book/show/1915629.Seduced_By_the_Beauty_of_the_World
Dollar Bahu,"Sudha Murty, Sudha Murty","Fiction, Indian Literature, India, Drama, Contemporary, Novels, Family, Marathi, Literature, Short Stories",3.74,"6,074 ratings",429 reviews,"A story of how money corrupts the way people look at one another and how it can almost tear a family apart Vinuta marries Girish, a bank clerk, and starts living with his family in Bangalore. She adjusts to her new family well, looking after her husband, father-in-law and mother-in-law Gouramma, not taking to heart her mother-in-law's constant picking. But when Girish's elder brother Chandru, who is in the US, decides to get married, Vinuta has to listen to the constant comparisons made between her and Chandru's wife, the 'Dollar Bahu', whose husband earns the valuable dollars that has brought the family its recent affluence. Vinuta slowly loses her peace of mind and health. Then Gouramma decides to visit her US-based son and daughter-in-law. Once there, she sees how liberating life can be, away from the strict norms that govern Indian middle-class life. But she also begins to understand that mere dollars cannot buy the love and respect that she gets as her due back in India. Does Gouramma forge a new relationship with Vinuta and can Vinuta forgive and forget the past?",https://www.goodreads.com/book/show/3532010-dollar-bahu
Learn Guitar with Tamil movie songs for absolute beginners: Sheet music method book of 30+ popular tamil film tunes,"Ruthz S.B., Ruthz S.B.",Music,4.00,7 ratings,1 review,"30 plus easy tamil movie tunes including popular Illayaraja, A.R.Rahman hits. Guitar should be learnt with a good method book, but at the same time, it will be fun only when you learn by playing familiar songs. It is hard to find any method books with easy popular Indian/Tamil songs.

So presenting you the sheet music for songs keeping in mind
- easy / increasing difficulty
- familiar / popular in India
- require no prior music knowledge
- all playable in first 3 frets itself

Anybody can star playing the songs on guitar with this book. Music theory also provided in first chapter and all songs are transposed to different scales to help you play them with basic few notes.",https://www.goodreads.com/book/show/23720374-learn-guitar-with-tamil-movie-songs-for-absolute-beginners
The strange case of Billy Biswas,"Arun Joshi, Arun Joshi","India, Fiction, Indian Literature",4.11,322 ratings,52 reviews,"The Strange Case of Billy Biswas is a compellingly thought provoking novel. A novel in which the normal and the abnormal, the ordinary and the extraordinary, illusion and reality, resignation and desire to rub shoulders.
The protagonist, Billy Biswas, is a man of extraordinary passions. He has everything going for him - education, wealth, status, travel and a loving wife. Yet his inner world is rocked by a groundswell of discontent. He is consumed by a restlessness which grows steadily...
Characterised by great elan and sophistication, the narrative unfolds in quick succession, and would be hard to believe were it not related in such a matter of fact, down to earth manner",https://www.goodreads.com/book/show/372747.The_strange_case_of_Billy_Biswas
Mother India,"Katherine Mayo, Katherine Mayo","India, History, Nonfiction, Politics",3.08,106 ratings,24 reviews,Classic 1927 book of conditions of the poor in India,https://www.goodreads.com/book/show/6759093-mother-india
Lady Singham's Mission Against Love,"Snigdha Poonam, Snigdha Poonam",India,3.20,30 ratings,3 reviews,"In a small rural town in India, a female police officer, known as Lady Singham, has achieved local fame for one she has made it her professional and personal mission to launch a violent attack on love.

Before her arrival, no one had even seen a female police officer riding a motorbike. But now she is indispensable to the community. She prowls the streets and public places – parks, bars, cafés – looking for couples who are kissing, holding hands or simply in the same place at the same time. Her solutions range from violent beating to on-the-spot weddings and her work is praised by everyone.

In a country that is modernising and growing at an astounding rate, concerns about morality are rife; with young people glorifying big-city culture and Bollywood films, many feel that Lady Singham’s justice is more necessary than ever.

Through extraordinary first-hand reportage, Lady Singham's Mission Against Love provides an unusual and surprising insight into small-town Indian life.",https://www.goodreads.com/book/show/28812710-lady-singham-s-mission-against-love
"Dalit Women Speak Out: Caste, Class and Gender Violence in India","Aloysius Irudayam S. J., Jayshree P. Mangubhai, Joel G. Lee, Aloysius Irudayam S. J.","Nonfiction, Feminism",4.67,3 ratings,0 reviews,"The right to equality regardless of gender or caste is fundamental in India. Yet even the Indian government has acknowledged that the institutional forces arrayed against this right are powerful―and, what’s more, that they shape people’s mindsets in a way that encourages them to accept pervasive gender and caste inequality. This is nowhere more apparent than within the cast-segregated localities where Dalit women live.

This volume presents an analytical overview of the complexities of the systemic violence that Dalit women face, through analysis of five hundred narratives by Dalit women from four states. The book joins analysis to excerpts of these narratives, which are then used to illustrate wider trends and patterns, with the goal of bringing attention, and understanding, to the plight of these women.",https://www.goodreads.com/book/show/20948731-dalit-women-speak-out
Ahimsa,"Supriya Kelkar, Supriya Kelkar","Historical Fiction, Middle Grade, India, Fiction, Historical, Young Adult, Childrens, Family, Cultural, Juvenile",4.16,"1,685 ratings",315 reviews,"In 1942, when Mahatma Gandhi asks Indians to give one family member to the freedom movement, ten-year-old Anjali is devastated to think of her father risking his life for the freedom struggle.

But it turns out he isn't the one joining. Anjali's mother is. And with this change comes many more adjustments designed to improve their country and use ""ahimsa""—non-violent resistance—to stand up to the British government. First the family must trade in their fine foreign-made clothes for homespun cotton, so Anjali has to give up her prettiest belongings. Then her mother decides to reach out to the Dalit community, the ""untouchables"" of society. Anjali is forced to get over her past prejudices as her family becomes increasingly involved in the movement.

When Anjali's mother is jailed, Anjali must step out of her comfort zone to take over her mother's work, ensuring that her little part of the independence movement is completed.

Inspired by her great-grandmother's experience working with Gandhi, New Visions Award winner Supriya Kelkar shines a light on the Indian freedom movement in this poignant debut.",https://www.goodreads.com/book/show/41434700-ahimsa
Serious Men,"Manu Joseph, Manu Joseph","Fiction, India, Indian Literature, Humor, Satire, Contemporary, Literary Fiction, Asia, Literature, Comedy",3.77,"4,199 ratings",484 reviews,"A poignant, bitingly funny Indian satire and love story set in a scientific institute and in Mumbai’s humid tenements.

Ayyan Mani, one of the thousands of dalit (untouchable caste) men trapped in Mumbai’s slums, works in the Institute of Theory and Research as the lowly assistant to the director, a brilliant self-assured astronomer. Ever wily and ambitious, Ayyan weaves two plots, one involving his knowledge of an illicit romance between his married boss and the institute’s first female researcher, and another concerning his young son and his soap-opera-addicted wife. Ayyan quickly finds his deceptions growing intertwined, even as the Brahmin scientists wage war over the question of aliens in outer space. In his debut novel, Manu Joseph expertly picks apart the dynamics of this complex world, offering humorous takes on proselytizing nuns and chronicling the vanquished director serving as guru to his former colleagues. This is at once a moving portrait of love and its strange workings and a hilarious portrayal of men’s runaway egos and ambitions. .",https://www.goodreads.com/book/show/7628608-serious-men
Army of Empire: The Untold Story of the Indian Army in World War I,"George Morton-Jack, George Morton-Jack","History, India, Nonfiction, World War I, War, Military Fiction, Military History, Historical, Politics, Asia",4.15,121 ratings,30 reviews,"Drawing on untapped new sources, the first global history of the Indian Expeditionary Forces in World War I

While their story is almost always overlooked, the 1.5 million Indian soldiers who served the British Empire in World War I played a crucial role in the eventual Allied victory. Despite their sacrifices, Indian troops received mixed reactions from their allies and their enemies alike-some were treated as liberating heroes, some as mercenaries and conquerors themselves, and all as racial inferiors and a threat to white supremacy. Yet even as they fought as imperial troops under the British flag, their broadened horizons fired in them new hopes of racial equality and freedom on the path to Indian independence.

Drawing on freshly uncovered interviews with members of the Indian Army in Iraq and elsewhere, historian George Morton-Jack paints a deeply human story of courage, colonization, and racism, and finally gives these men their rightful place in history.",https://www.goodreads.com/book/show/39719411-army-of-empire
Challenging Destiny: Biography - Chatrapati Shivaji,"Medha Deshmukh Bhaskaran, Indrayani Chavan, Medha Deshmukh Bhaskaran","History, Biography, India, Nonfiction, Historical, Memoir, Indian Literature",4.31,645 ratings,87 reviews,"झुंज नियतीशी
ते आणि त्यांचे ध्येय यांच्यामध्ये
'आव्हान' म्हणून जेव्हा नियती उभी राहिली तेव्हा..

१७व्या शतकात भारतीय उपखंडात जणू अंधकारांचं साम्राज्य होंत.. क्रूर लढाया, अमानुष अत्याचार आणि धर्माच्या नावाखाली होणार संस्कृतीचा आणि अध्यात्माचा ऱ्हास यामुळे स्वाभिमान लयाला गेला होता, पण छत्रपती शिवाजी ह्या दृष्टाच्या लढवय्यांन हाच हरवलेला स्वाभिमान नव्यानं संपादित केला. आर्थिक समतेची आणि दुर्बलांच्या सक्षमीकरणाची मुहूर्तमेढ रोवली, नियतीनं छत्रपती शिवाजीची सत्वपरीक्षा पदोपदी घेतली. एकीकडे पराभूत झालेला, खचलेला बहुजन समाज; तर दुसरीकडे मुघलांचं शक्तिशाली साम्राज्य आणि त्यात पाश्चात्य शक्तींनी नौदलावर मिळवलेले सर्वाधिक अशा सर्व अंगांनी शिवाजी महाराजाæ",https://www.goodreads.com/book/show/35619405-challenging-destiny
The Indian Constitution: Cornerstone of a Nation,"Granville Austin, Granville Austin","India, Politics, History, Law, Nonfiction, Academic, Indian Literature, Political Science, Legal, Historical",4.11,333 ratings,22 reviews,The Indian Constitution provides a history of the Indian Constituent Assembly. It discusses how and why the members of the Assembly wrote their constitution as they did. This new edition of Austin's classic work has a preface that brings it up to date with contemporary developments in constitutional law.,https://www.goodreads.com/book/show/5385816-the-indian-constitution
Science Sustainability and Indian National Resurgence,"Jagat Pati Joshi, Jagat Pati Joshi",N/A,4.33,3 ratings,1 review,"For the first time ever, this book gives a full view of Harappan architecture and engineering. It begins with the history of the discovery of the Indus Civilisation, from Alexander Cunninghan, through Marshall to Wheeler and recent excavators. It delineates the genesis and growth of urban architecture of the Harappans through the various discoveries from about twenty sites in the Indian subcontinent. It discusses the Harappan settlement pattern, its distribution in different ecological zones, and the regional variation in their architectural edifices. The architectural genius of the Harappans has been elucidated by a thorough treatment of the various aspects of town planning, fortification, gateways, streets, lanes, houses, drainage system, bathing floors, platforms for houses. The outstanding buildings such as the Great Bath, the granaries at Mohenjodaro and Harappa and the College Building at Mohenjodaro have been discussed in great detail.",https://www.goodreads.com/book/show/25211228-science-sustainability-and-indian-national-resurgence
Pyre,"Perumal Murugan, Aniruddhan Vasudevan, Perumal Murugan","Fiction, India, Indian Literature, Literary Fiction, Contemporary, Asia, Audiobook, Book Club, Novels, Asian Literature",3.91,"3,108 ratings",573 reviews,"Saroja and Kumaresan are in love. After a hasty wedding, they arrive in Kumaresan’s village, harbouring the dangerous secret that their marriage is an inter-caste one, likely to anger the villagers should they learn of it. Kumaresan is confident that all will be well. He naively believes that after the initial round of curious questions, the inquiries will die down and the couple will be left alone. But nothing is further from the truth. The villagers strongly suspect that Saroja must belong to a different caste. It is only a matter of time before their suspicions harden into certainty and, outraged, they set about exacting their revenge.

With spare, powerful prose, Murugan masterfully conjures a terrifying vision of intolerance in this devastating tale of innocent young love pitted against chilling savagery.",https://www.goodreads.com/book/show/29861389-pyre
Calling Sehmat,"Harinder Sikka, Harinder Sikka","Nonfiction, India, Indian Literature, History, Thriller, Biography, Espionage, Mystery, War, Romance",3.87,"4,328 ratings",419 reviews,"Calling Sehmat is a thrilling saga of a spy who, in the service of our nation, gave all of herself and that of her family so that we may live in peace. It is a story of a Kashmiri woman who married a Pakistani Army Officer so as to provide the Indian intelligence with invaluable information during the Indo-Pak War of 1971. Sehmat devised unique ways in her quest to get closer to the top brass in Pakistan. She almost single-handedly torpedoed Pakistans war plans through indefinable courage, wit and determination and was responsible for saving lives of scores of Indian soldiers. The story gives rare insight to the humble yet brave people of Kashmir who not only swear by India but also are willing to sacrifice their very being for the service of our nation.",https://www.goodreads.com/book/show/35381714-calling-sehmat
ಉತ್ತರಕಾಂಡ | Uttarakaanda,"S.L. Bhyrappa, S.L. Bhyrappa","Mythology, Fiction, India, Indian Literature, Historical Fiction, Hinduism",4.38,654 ratings,92 reviews,"""Uttarakaanda"" is an attempt to look at Rama’s story from Seetha’s perspective and experience. This is the second time that Mr. Bhyrappa is tackling an epic. Forty years ago, he wrote ‘Parva’, a retelling of the Mahabharata. Parva is in the form of personal reflections of some of the principal characters of the epic.",https://www.goodreads.com/book/show/33869892-uttarakaanda
"Sophia: Princess, Suffragette, Revolutionary","Anita Anand, Anita Anand","Nonfiction, History, Biography, Feminism, India, Historical, Biography Memoir, Womens, Asia, Audiobook",4.26,"1,578 ratings",235 reviews,"In 1876 Sophia Duleep Singh was born into Indian royalty. Her father, Maharajah Duleep Singh, was heir to the Kingdom of the Sikhs, one of the greatest empires of the Indian subcontinent, a realm that stretched from the lush Kashmir Valley to the craggy foothills of the Khyber Pass and included the mighty cities of Lahore and Peshawar. It was a territory irresistible to the British, who plundered everything, including the fabled Koh-I-Noor diamond.

Exiled to England, the dispossessed Maharajah transformed his estate at Elveden in Suffolk into a Moghul palace, its grounds stocked with leopards, monkeys and exotic birds. Sophia, god-daughter of Queen Victoria, was raised a genteel aristocratic Englishwoman: presented at court, afforded grace and favor lodgings at Hampton Court Palace and photographed wearing the latest fashions for the society pages. But when, in secret defiance of the British government, she travelled to India, she returned a revolutionary.

Sophia transcended her heritage to devote herself to battling injustice and inequality, a far cry from the life to which she was born. Her causes were the struggle for Indian Independence, the fate of the lascars, the welfare of Indian soldiers in the First World War – and, above all, the fight for female suffrage. She was bold and fearless, attacking politicians, putting herself in the front line and swapping her silks for a nurse's uniform to tend wounded soldiers evacuated from the battlefields. Meticulously researched and passionately written, this enthralling story of the rise of women and the fall of empire introduces an extraordinary individual and her part in the defining moments of recent British and Indian history.",https://www.goodreads.com/book/show/22514852-sophia
"Mission Mumbai: A Novel of Sacred Cows, Snakes, and Stolen Toilets","Mahtab Narsimhan, Mahtab Narsimhan","Middle Grade, Canada, Contemporary, Realistic Fiction, Fiction, India, Friendship, Childrens, Photography, Humor",3.85,159 ratings,31 reviews,"Travel to the colorful and chaotic streets of India from the comfort of your home in this hilarious and heartfelt story about friendship and family.

When aspiring photographer Dylan Moore is invited to join his best friend, Rohit Lal, on a family trip to India, he jumps at the chance to embark on an exciting journey just like their Lord of the Rings heroes, Frodo and Sam. But each boy comes to the trip with a problem: Rohit is desperate to convince his parents not to leave him behind in Mumbai to finish school, and Dylan is desperate to stay in India to prove himself as a photographer and to avoid his parents' constant fighting. Keeping their struggles to themselves threatens to tear the boys apart. But when disaster strikes, Dylan and Rohit realize they have to set aside their differences to navigate India safely, confront their family issues, and salvage their friendship.",https://www.goodreads.com/book/show/25578504-mission-mumbai
