Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
A Distant Mirror: The Calamitous 14th Century,"Barbara W. Tuchman, Barbara W. Tuchman","History, Nonfiction, Medieval, European History, Medieval History, Audiobook, Historical, France, World History, War",4.05,"43,766 ratings","2,127 reviews","The 14th century gives us back two contradictory images: a glittering time of crusades and castles, cathedrals and chivalry, and a dark time of ferocity and spiritual agony, a world plunged into a chaos of war, fear and the Plague. Barbara Tuchman anatomizes the century, revealing both the great rhythms of history and the grain and texture of domestic life as it was lived.",https://www.goodreads.com/book/show/568236.A_Distant_Mirror
A People’s History of the United States: 1492 - Present,"Howard Zinn, Howard Zinn","History, Nonfiction, Politics, American History, Historical, Audiobook, Social Justice, Classics, The United States Of America, American",4.09,"262,999 ratings","8,034 reviews","In the book, Zinn presented a different side of history from the more traditional ""fundamental nationalist glorification of country"".
Zinn portrays a side of American history that can largely be seen as the exploitation and manipulation of the majority by rigged systems that hugely favor a small aggregate of elite rulers from across the orthodox political parties.
A People's History has been assigned as reading in many high schools and colleges across the United States. It has also resulted in a change in the focus of historical work, which now includes stories that previously were ignored

Library Journal calls Howard Zinn’s book “a brilliant and moving history of the American people from the point of view of those…whose plight has been largely omitted from most histories.”",https://www.goodreads.com/book/show/2767.A_People_s_History_of_the_United_States
A Short History of Nearly Everything,"Bill Bryson, Bill Bryson","Nonfiction, Science, History, Audiobook, Humor, Physics, Popular Science, Historical, Philosophy, Unfinished",4.22,"417,733 ratings","17,249 reviews","Bill Bryson describes himself as a reluctant traveller, but even when he stays safely at home he can't contain his curiosity about the world around him. ""A Short History of Nearly Everything"" is his quest to understand everything that has happened from the Big Bang to the rise of civilisation - how we got from there, being nothing at all, to here, being us. The ultimate eye-opening journey through time and space, revealing the world in a way most of us have never seen it before.",https://www.goodreads.com/book/show/21.A_Short_History_of_Nearly_Everything
Battle Cry of Freedom: The Civil War Era,"James M. McPherson, James M. McPherson","History, Nonfiction, Civil War, American History, War, American Civil War, Military History, Military Fiction, Politics, Historical",4.40,"33,567 ratings","1,879 reviews","Filled with fresh interpretations and information, puncturing old myths and challenging new ones, Battle Cry of Freedom will unquestionably become the standard one-volume history of the Civil War.

James McPherson's fast-paced narrative fully integrates the political, social, and military events that crowded the two decades from the outbreak of one war in Mexico to the ending of another at Appomattox. Packed with drama and analytical insight, the book vividly recounts the momentous episodes that preceded the Civil War--the Dred Scott decision, the Lincoln-Douglas debates, John Brown's raid on Harper's Ferry--and then moves into a masterful chronicle of the war itself--the battles, the strategic maneuvering on both sides, the politics, and the personalities. Particularly notable are McPherson's new views on such matters as the slavery expansion issue in the 1850s, the origins of the Republican Party, the causes of secession, internal dissent and anti-war opposition in the North and the South, and the reasons for the Union's victory.

The book's title refers to the sentiments that informed both the Northern and Southern views of the conflict: the South seceded in the name of that freedom of self-determination and self-government for which their fathers had fought in 1776, while the North stood fast in defense of the Union founded by those fathers as the bulwark of American liberty. Eventually, the North had to grapple with the underlying cause of the war--slavery--and adopt a policy of emancipation as a second war aim. This ""new birth of freedom,"" as Lincoln called it, constitutes the proudest legacy of America's bloodiest conflict.

This authoritative volume makes sense of that vast and confusing ""second American Revolution"" we call the Civil War, a war that transformed a nation and expanded our heritage of liberty.",https://www.goodreads.com/book/show/35100.Battle_Cry_of_Freedom
Night,"Elie Wiesel, Marion Wiesel, François Mauriac, Elie Wiesel","Nonfiction, Classics, History, Memoir, School, Holocaust, Biography, Historical, War, World War II",4.38,"1,348,269 ratings","41,928 reviews","Born in the town of Sighet, Transylvania, Elie Wiesel was a teenager when he and his family were taken from their home in 1944 to Auschwitz concentration camp, and then to Buchenwald. Night is the terrifying record of Elie Wiesel's memories of the death of his family, the death of his own innocence, and his despair as a deeply observant Jew confronting the absolute evil of man. This new translation by his wife and most frequent translator, Marion Wiesel, corrects important details and presents the most accurate rendering in English of Elie Wiesel's testimony to what happened in the camps and of his unforgettable message that this horror must simply never be allowed to happen again.",https://www.goodreads.com/book/show/1617.Night
The Histories,"Herodotus, John M. Marincola, Aubrey de Sélincourt, Herodotus","History, Classics, Nonfiction, Ancient History, Greece, Ancient, Philosophy",4.01,"55,124 ratings","1,816 reviews","David Grene, one of the best known translators of the Greek classics, splendidly captures the peculiar quality of Herodotus, the father of history.

Here is the historian, investigating and judging what he has seen, heard, and read, and seeking out the true causes and consequences of the great deeds of the past. In his History , the war between the Greeks and Persians, the origins of their enmity, and all the more general features of the civilizations of the world of his day are seen as a unity and expressed as the vision of one man who as a child lived through the last of the great acts in this universal drama.

In Grene's remarkable translation and commentary, we see the historian as a storyteller, combining through his own narration the skeletal ""historical"" facts and the imaginative reality toward which his story reaches. Herodotus emerges in all his charm and complexity as a writer and the first historian in the Western tradition, perhaps unique in the way he has seen the interrelation of fact and fantasy.",https://www.goodreads.com/book/show/1362.The_Histories
Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,"Stephen E. Ambrose, Stephen E. Ambrose","History, Nonfiction, Biography, American History, Adventure, Historical, Audiobook, Travel, Westerns, Book Club",4.23,"67,124 ratings","3,436 reviews","'This was much more than a bunch of guys out on an exploring and collecting expedition. This was a military expedition into hostile territory'. In 1803 President Thomas Jefferson selected his personal secretary, Captain Meriwether Lewis, to lead a pioneering voyage across the Great Plains and into the Rockies. It was completely uncharted territory; a wild, vast land ruled by the Indians. Charismatic and brave, Lewis was the perfect choice and he experienced the savage North American continent before any other white man. UNDAUNTED COURAGE is the tale of a hero, but it is also a tragedy. Lewis may have received a hero's welcome on his return to Washington in 1806, but his discoveries did not match the president's fantasies of sweeping, fertile plains ripe for the taking. Feeling the expedition had been a failure, Lewis took to drink and piled up debts. Full of colourful characters - Jefferson, the president obsessed with conquering the west; William Clark, the rugged frontiersman; Sacagawea, the Indian girl who accompanied the expedition; Drouillard, the French-Indian hunter - this is one of the great adventure stories of all time and it shot to the top of the US bestseller charts. Drama, suspense, danger and diplomacy combine with romance and personal tragedy making UNDAUNTED COURAGE an outstanding work of scholarship and a thrilling adventure.",https://www.goodreads.com/book/show/45546.Undaunted_Courage
The Decline and Fall of the Roman Empire,"Edward Gibbon, Daniel J. Boorstin, Giovanni Battista Piranesi, Edward Gibbon","History, Nonfiction, Classics, Ancient History, Historical, Politics, World History",4.02,"15,374 ratings",810 reviews,"The History of the Decline and Fall of the Roman Empire (sometimes shortened to Fall of the Roman Empire) is a book of history written by the English historian Edward Gibbon. It traces the trajectory of Western civilization (as well as the Islamic and Mongolian conquests) from the height of the Roman Empire to the fall of Byzantium.

The work covers the history of the Roman Empire, Europe, and the Catholic Church from 98 to 1590 and discusses the decline of the Roman Empire in the East and West. Because of its relative objectivity and heavy use of primary sources, unusual at the time, its methodology became a model for later historians. This led to Gibbon being called the first ""modern historian of ancient Rome""

This version includes working footnotes unobtrusively placed at the back of the book with active links for easy navigation, maps from the original book, modern maps, and links to audiobook of all volumes.",https://www.goodreads.com/book/show/19400.The_Decline_and_Fall_of_the_Roman_Empire
The Rape of Nanking: The Forgotten Holocaust of World War II,"Iris Chang, Iris Chang","History, Nonfiction, China, War, Japan, World War II, Historical, Asia, Politics, Audiobook",4.25,"52,288 ratings","5,000 reviews","In December 1937, the Japanese army invaded the ancient city of Nanking, systematically raping, torturing, and murdering more than 300,000 Chinese civilians.

This book tells the story from three perspectives: of the Japanese soldiers who performed it, of the Chinese civilians who endured it, and of a group of Europeans and Americans who refused to abandon the city and were able to create a safety zone that saved many.",https://www.goodreads.com/book/show/95784.The_Rape_of_Nanking
Truman,"David McCullough, David McCullough","Biography, History, Nonfiction, Presidents, American History, Politics, Biography Memoir, Us Presidents, Audiobook, Historical",4.17,"90,960 ratings","3,138 reviews","The Pulitzer Prize–winning biography of Harry S. Truman, whose presidency included momentous events from the atomic bombing of Japan to the outbreak of the Cold War and the Korean War, told by America’s beloved and distinguished historian.

The life of Harry S. Truman is one of the greatest of American stories, filled with vivid characters—Roosevelt, Churchill, Stalin, Eleanor Roosevelt, Bess Wallace Truman, George Marshall, Joe McCarthy, and Dean Acheson—and dramatic events. In this riveting biography, acclaimed historian David McCullough not only captures the man—a more complex, informed, and determined man than ever before imagined—but also the turbulent times in which he rose, boldly, to meet unprecedented challenges. The last president to serve as a living link between the nineteenth and the twentieth centuries, Truman’s story spans the raw world of the Missouri frontier, World War I, the powerful Pendergast machine of Kansas City, the legendary Whistle-Stop Campaign of 1948, and the decisions to drop the atomic bomb, confront Stalin at Potsdam, send troops to Korea, and fire General MacArthur. Drawing on newly discovered archival material and extensive interviews with Truman’s own family, friends, and Washington colleagues, McCullough tells the deeply moving story of the seemingly ordinary “man from Missouri” who was perhaps the most courageous president in our history.",https://www.goodreads.com/book/show/2279.Truman
Hiroshima,"John Hersey, John Hersey","History, Nonfiction, War, Japan, Classics, World War II, Historical, Journalism, Asia, School",4.05,"88,159 ratings","5,551 reviews","On August 6, 1945, Hiroshima was destroyed by the first atom bomb ever dropped on a city. This book, John Hersey's journalistic masterpiece, tells what happened on that day. Told through the memories of survivors, this timeless, powerful and compassionate document has become a classic ""that stirs the conscience of humanity"" (The New York Times).",https://www.goodreads.com/book/show/27323.Hiroshima
1491: New Revelations of the Americas Before Columbus,"Charles C. Mann, Charles C. Mann","History, Nonfiction, American History, Anthropology, Science, Historical, Audiobook, Native American, World History, Indigenous",4.05,"94,237 ratings","5,370 reviews","In this groundbreaking work of science, history, and archaeology, Charles C. Mann radically alters our understanding of the Americas before the arrival of Columbus in 1492.

Contrary to what so many Americans learn in school, the pre-Columbian Indians were not sparsely settled in a pristine wilderness; rather, there were huge numbers of Indians who actively molded and influenced the land around them. The astonishing Aztec capital of Tenochtitlan had running water and immaculately clean streets, and was larger than any contemporary European city. Mexican cultures created corn in a specialized breeding process that it has been called man’s first feat of genetic engineering. Indeed, Indians were not living lightly on the land but were landscaping and manipulating their world in ways that we are only now beginning to understand. Challenging and surprising, this a transformative new look at a rich and fascinating world we only thought we knew.",https://www.goodreads.com/book/show/39020.1491
History of the Peloponnesian War,"Thucydides, M.I. Finley, Rex Warner, Thucydides","History, Classics, Nonfiction, Ancient History, War, Politics, Greece, Ancient, Military Fiction, Philosophy",3.94,"40,271 ratings","1,366 reviews","Written four hundred years before the birth of Christ, this detailed contemporary account of the long life-and-death struggle between Athens and Sparta stands an excellent chance of fulfilling its author's ambitious claim. Thucydides himself (c.460-400 BC) was an Athenian and achieved the rank of general in the earlier stages of the war. He applied thereafter a passion for accuracy and a contempt for myth and romance in compiling this factual record of a disastrous conflict.",https://www.goodreads.com/book/show/261243.History_of_the_Peloponnesian_War
"Stalingrad: The Fateful Siege, 1942–1943","Antony Beevor, Antony Beevor","History, Nonfiction, War, World War II, Russia, Military History, Military Fiction, Historical, Germany, Russian History",4.33,"40,662 ratings","1,572 reviews","The Battle of Stalingrad was not only the psychological turning point of World War II: it also changed the face of modern warfare. Historians and reviewers worldwide have hailed Antony Beevor's magisterial Stalingrad as the definitive account of World War II's most harrowing battle.

In August 1942, Hitler's huge Sixth Army reached the city that bore Stalin's name. In the five-month siege that followed, the Russians fought to hold Stalingrad at any cost; then, in an astonishing reversal, encircled and trapped their Nazi enemy. This battle for the ruins of a city cost more than a million lives. Stalingrad conveys the experience of soldiers on both sides, fighting in inhuman conditions, and of civilians trapped on an urban battlefield. Antony Beevor has interviewed survivors and discovered completely new material in a wide range of German and Soviet archives, including prisoner interrogations and reports of desertions and executions. As a story of cruelty, courage, and human suffering, is unprecedented and unforgettable.",https://www.goodreads.com/book/show/542389.Stalingrad
Endurance: Shackleton's Incredible Voyage,"Alfred Lansing, Alfred Lansing","Nonfiction, History, Adventure, Biography, Audiobook, Book Club, Travel, Survival, Historical, Leadership",4.46,"160,465 ratings","12,969 reviews","The harrowing tale of British explorer Ernest Shackleton's 1914 attempt to reach the South Pole, one of the greatest adventure stories of the modern age.

In August 1914, polar explorer Ernest Shackleton boarded the Endurance and set sail for Antarctica, where he planned to cross the last uncharted continent on foot. In January 1915, after battling its way through a thousand miles of pack ice and only a day's sail short of its destination, the Endurance became locked in an island of ice. Thus began the legendary ordeal of Shackleton and his crew of twenty-seven men. When their ship was finally crushed between two ice floes, they attempted a near-impossible journey over 850 miles of the South Atlantic's heaviest seas to the closest outpost of civilization.

In , the definitive account of Ernest Shackleton's fateful trip, Alfred Lansing brilliantly narrates the harrowing and miraculous voyage that has defined heroism for the modern age.

First edition: .",https://www.goodreads.com/book/show/139069.Endurance
"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest","Stephen E. Ambrose, Stephen E. Ambrose","History, Nonfiction, War, Military Fiction, World War II, Military History, Historical, Biography, American History, Audiobook",4.44,"137,484 ratings","4,194 reviews","As good a rifle company as any, Easy Company, 506th Airborne Division, US Army, kept getting tough assignments--responsible for everything from parachuting into France early DDay morning to the capture of Hitler's Eagle's Nest at Berchtesgaden. In ""Band of Brothers,"" Ambrose tells of the men in this brave unit who fought, went hungry, froze & died, a company that took 150% casualties & considered the Purple Heart a badge of office. Drawing on hours of interviews with survivors as well as the soldiers' journals & letters, Stephen Ambrose recounts the stories, often in the men's own words, of these American heroes.
Foreword
""We wanted those wings""; Camp Toccoa, 7-12/42
""Stand up & hook up""; Benning, Mackall, Bragg, Shanks, 12/42-9/43
""Duties of the latrine orderly""; Aldbourne, 9/43-3/44
""Look out, Hitler! Here we come!""; Slapton Sands, Uppottery, 4/1-6/5/44
""Follow me""; Normandy, 6/6/44
""Move out!""; Carentan, 6/7-7/12/44
Healing wounds & scrubbed missions; Aldbourne, 7/13-9/16/44
""Hell's highway""; Holland, 9/17-10/1/44
Island; Holland, 10/2-11/25/44
Resting, recovering & refitting: Mourmelon-le-Grand, 11/26-12/18/44
""They got us surrounded-the poor bastards""; Bastogne, 12/19-31/44
Breaking point; Bastogne, 1/1-13/45
Attack; Noville, 1/14-17/45
Patrol: Haguenau, 1/18-2/23/45
""Best feeling in the world"": Mourmelon, 2/25-4/2/45
Getting to know the enemy: Germany, 4/2-30/45
Drinking Hitler's champagne; Berchtesgaden, 5/1-8/45
Soldier's dream life; Austria, 5/8-7/31/45
Postwar careers; 1945-91
Acknowledgments & Sources
Index",https://www.goodreads.com/book/show/42389.Band_of_Brothers
