Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
The Perfect Storm: A True Story of Men Against the Sea,"Sebastian Junger, Sebastian Junger","Nonfiction, History, Adventure, Biography, Survival, Nature, Science, Audiobook, Historical, Nautical",4.12,"118,464 ratings","2,529 reviews","""Takes readers into the maelstrom and shows nature's splendid and dangerous havoc at its utmost"".

October 1991. It was ""the perfect storm""--a tempest that may happen only once in a century--a nor'easter created by so rare a combination of factors that it could not possibly have been worse. Creating waves ten stories high and winds of 120 miles an hour, the storm whipped the sea to inconceivable levels few people on Earth have ever witnessed. Few, except the six-man crew of the Andrea Gail, a commercial fishing boat tragically headed towards its hellish center.",https://www.goodreads.com/book/show/6545608-the-perfect-storm
Chasers of the Light: Poems from the Typewriter Series,"Tyler Knott Gregson, Tyler Knott Gregson","Poetry, Nonfiction, Romance, Adult, Contemporary, Inspirational, Productivity, Personal Growth, Self Help, How To",4.18,"10,919 ratings",938 reviews,"The epic made simple. The miracle in the mundane.

One day, while browsing an antique store in Helena, Montana, photographer Tyler Knott Gregson stumbled upon a vintage Remington typewriter for sale. Standing up and using a page from a broken book he was buying for $2, he typed a poem without thinking, without planning, and without the ability to revise anything.

He fell in love.

Three years and almost one thousand poems later, Tyler is now known as the creator of the Typewriter a striking collection of poems typed onto found scraps of paper or created via blackout method. Chasers of the Light features some of his most insightful and beautifully worded pieces of work—poems that illuminate grand gestures and small glimpses, poems that celebrate the beauty of a life spent chasing the light.",https://www.goodreads.com/book/show/20821097-chasers-of-the-light
Silent Spring,"Rachel Carson, Rachel Carson","Nonfiction, Science, Environment, Nature, Classics, Ecology, History, Politics, Biology, Sustainability",4.06,"54,191 ratings","4,326 reviews","Silent Spring is an environmental science book. The book documents the adverse environmental effects caused by the indiscriminate use of pesticides. Carson accused the chemical industry of spreading disinformation, and public officials of accepting the industry's marketing claims unquestioningly.

The book appeared in September 1962 and the outcry that followed its publication forced the banning of DDT and spurred revolutionary changes in the laws affecting our air, land, and water. Carson’s book was instrumental in launching the environmental movement.",https://www.goodreads.com/book/show/27333.Silent_Spring
The Strength In Our Scars,"Bianca Sparacino, Bianca Sparacino","Poetry, Self Help, Nonfiction, Mental Health, Psychology, Personal Development, Audiobook, Inspirational, Philosophy, Personal Growth",4.04,"14,034 ratings","1,585 reviews","“The Strength In Our Scars” is Bianca Sparacino’s reminder to you: No matter what you’re going through, no matter where you are on your healing journey—you are strong.

Through poetry, prose, and compassionate encouragement you would expect from someone who knows exactly what you’re working through, Sparacino is here with the words you need.

“The Strength In Our Scars” tackles the gut-wrenching but relatable experiences of moving on, self-love, and ultimately learning to heal. In this book you will find peace, you will find a rock, you will find understanding, and you will find hope.

Remember: Whatever is dark within you has also carved light into your soul. Whatever is lost within you has also brought you back home to yourself. Whatever is hurt within you is also healing you in ways you may not understand at that moment in time. This book hopes to show you that.",https://www.goodreads.com/book/show/41057388-the-strength-in-our-scars
The Glass Castle,"Jeannette Walls, Jeannette Walls","Nonfiction, Memoir, Book Club, Biography, Biography Memoir, Audiobook, Autobiography, Adult, School, Classics",4.33,"1,344,372 ratings","71,040 reviews","THE #1 NEW YORK TIMES BESTSELLER

The Glass Castle is a remarkable memoir of resilience and redemption, and a revelatory look into a family at once deeply dysfunctional and uniquely vibrant. When sober, Jeannette's brilliant and charismatic father captured his children's imagination, teaching them physics, geology, and how to embrace life fearlessly. But when he drank, he was dishonest and destructive. Her mother was a free spirit who abhorred the idea of domesticity and didn't want the responsibility of raising a family.

The Walls children learned to take care of themselves. They fed, clothed, and protected one another, and eventually found their way to New York. Their parents followed them, choosing to be homeless even as their children prospered.

is truly astonishing--a memoir permeated by the intense love of a peculiar but loyal family.",https://www.goodreads.com/book/show/7445.The_Glass_Castle
The Alignment Problem: Machine Learning and Human Values,"Brian Christian, Brian Christian","Artificial Intelligence, Nonfiction, Science, Technology, Philosophy, Computer Science, Business, Audiobook, Psychology, Sociology",4.34,"4,741 ratings",543 reviews,"A jaw-dropping exploration of everything that goes wrong when we build AI systems and the movement to fix them.

Today’s ""machine-learning"" systems, trained by data, are so effective that we’ve invited them to see and hear for us—and to make decisions on our behalf. But alarm bells are ringing. Recent years have seen an eruption of concern as the field of machine learning advances. When the systems we attempt to teach will not, in the end, do what we want or what we expect, ethical and potentially existential risks emerge. Researchers call this the alignment problem.

Systems cull résumés until, years later, we discover that they have inherent gender biases. Algorithms decide bail and parole—and appear to assess Black and white defendants differently. We can no longer assume that our mortgage application, or even our medical tests, will be seen by human eyes. And as autonomous vehicles share our streets, we are increasingly putting our lives in their hands.

The mathematical and computational models driving these changes range in complexity from something that can fit on a spreadsheet to a complex system that might credibly be called “artificial intelligence.” They are steadily replacing both human judgment and explicitly programmed software.

In best-selling author Brian Christian’s riveting account, we meet the alignment problem’s “first-responders,” and learn their ambitious plan to solve it before our hands are completely off the wheel. In a masterful blend of history and on-the ground reporting, Christian traces the explosive growth in the field of machine learning and surveys its current, sprawling frontier. Readers encounter a discipline finding its legs amid exhilarating and sometimes terrifying progress. Whether they—and we—succeed or fail in solving the alignment problem will be a defining human story.

offers an unflinching reckoning with humanity’s biases and blind spots, our own unstated assumptions and often contradictory goals. A dazzlingly interdisciplinary work, it takes a hard look not only at our technology but at our culture—and finds a story by turns harrowing and hopeful.",https://www.goodreads.com/book/show/50489349-the-alignment-problem
"Unbroken: A World War II Story of Survival, Resilience and Redemption","Laura Hillenbrand, Laura Hillenbrand","Nonfiction, History, Biography, Book Club, World War II, War, Historical, Audiobook, Memoir, Biography Memoir",4.39,"996,748 ratings","52,936 reviews","On a May afternoon in 1943, an Army Air Forces bomber crashed into the Pacific Ocean and disappeared, leaving only a spray of debris and a slick of oil, gasoline, and blood. Then, on the ocean surface, a face appeared. It was that of a young lieutenant, the plane's bombardier, who was struggling to a life raft and pulling himself aboard. So began one of the most extraordinary odysseys of the Second World War.

The lieutenant’s name was Louis Zamperini. In boyhood, he'd been a cunning and incorrigible delinquent, breaking into houses, brawling, and fleeing his home to ride the rails. As a teenager, he had channeled his defiance into running, discovering a prodigious talent that had carried him to the Berlin Olympics and within sight of the four-minute mile. But when war had come, the athlete had become an airman, embarking on a journey that led to his doomed flight, a tiny raft, and a drift into the unknown.

Ahead of Zamperini lay thousands of miles of open ocean, leaping sharks, a foundering raft, thirst and starvation, enemy aircraft, and, beyond, a trial even greater. Driven to the limits of endurance, Zamperini would answer desperation with ingenuity; suffering with hope, resolve, and humor; brutality with rebellion. His fate, whether triumph or tragedy, would be suspended on the fraying wire of his will.",https://www.goodreads.com/book/show/8664353-unbroken
Wild Hope: Healing Words to Find Light on Dark Days,"Donna Ashworth, Donna Ashworth","Poetry, Nonfiction, Professional Development, Self Help, Education, Psychology, Productivity, Inspirational, Personal Development, Philosophy",4.31,"1,343 ratings",131 reviews,"Wild Hope is Donna Ashworth's powerful new collection of wisdom to help us find hope, peace, self-acceptance and inspiration on the days we feel worn down, helpless or sad. Written with love and understanding, Donna reminds us that amidst our daily struggles and constant outpourings of bad news we have so much to hope for, and that every one of us can play a part, big or small, in making the world a better place.

With poems such as 'Surrounded by Treasure', 'That Thing You Do', 'Through the Wringer' and 'Rope Ladder', Donna helps us to remember that most people in this world are good, and that acts of kindness and love within our individual spheres of influence, however small, all contribute to a better future. She also gently guides us, no matter how busy or overburdened we may be, to practice better self-care and self-acceptance.

Hope exists when nothing else can. On the darkest of days will help you find more light.",https://www.goodreads.com/book/show/177751651-wild-hope
"The Coming Wave: Technology, Power, and the Twenty-first Century's Greatest Dilemma","Mustafa Suleyman, Michael Bhaskar, Mustafa Suleyman","Nonfiction, Artificial Intelligence, Technology, Science, Business, Politics, Audiobook, Economics, Philosophy, Sociology",3.81,"13,502 ratings","1,395 reviews","Künstliche Intelligenz ist die Coming Wave, der nächste technologische Sprung, der sich nicht aufhalten lässt.

Wir nähern uns einem kritischen Punkt in der Menschheitsgeschichte. Die Künstliche Intelligenz steht noch am Anfang, doch die Welle baut sich auf, und wir sind darauf nicht vorbereitet. Mustafa Suleyman ist Mitbegründer von DeepMind, dem KI-Pionier, der nun Teil von Alphabet ist, dem Google-Mutterkonzern. Er ist der ultimative KI-Insider. Sein Buch zeigt, was auf dem Spiel steht, und fragt, wie wir von den neuen Technologien profitieren können, ohne die Kontrolle zu verlieren.

Bald werden wir in unserem täglichen Leben von KI umgeben sein. Sie wird unseren Alltag organisieren, unsere Geschäftswelt und sogar Kernaufgaben der Staatsverwaltung übernehmen. Wir brauchen die KI, um die Herausforderungen zu meistern, vor denen wir stehen, etwa den Klimawandel. Gleichzeitig birgt die Technologie Gefahren, die von keiner vorherigen Fortschrittswelle ausgingen, bis hin zur Auflösung von Staaten und einer Verdrängung des Menschen. Was macht man mit einer Welle, die auf den Strand zurast und sich nicht aufhalten lässt? Man versucht sie zu kanalisieren. Genau das ist das Anliegen dieses Den schmalen Grad zu finden, auf dem wir die Früchte der Technologie ernten ohne ihr zum Opfer zu fallen. Das ist die zentrale Aufgabe unserer Zeit.",https://www.goodreads.com/book/show/90590134-the-coming-wave
"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History","Erik Larson, Erik Larson","History, Nonfiction, Science, Biography, Historical, American History, Audiobook, Book Club, Nature, Adult",4.05,"71,397 ratings","5,778 reviews","September 8, 1900, began innocently in the seaside town of Galveston, Texas. Even Isaac Cline, resident meteorologist for the U.S. Weather Bureau failed to grasp the true meaning of the strange deep-sea swells and peculiar winds that greeted the city that morning. Mere hours later, Galveston found itself submerged in a monster hurricane that completely destroyed the town and killed over six thousand people in what remains the greatest natural disaster in American history--and Isaac Cline found himself the victim of a devastating personal tragedy.

Using Cline's own telegrams, letters, and reports, the testimony of scores of survivors, and our latest understanding of the science of hurricanes, Erik Larson builds a chronicle of one man's heroic struggle and fatal miscalculation in the face of a storm of unimaginable magnitude. Riveting, powerful, and unbearably suspenseful, is the story of what can happen when human arrogance meets the great uncontrollable force of nature.",https://www.goodreads.com/book/show/239186.Isaac_s_Storm
Into Thin Air: A Personal Account of the Mt. Everest Disaster,"Jon Krakauer, Jon Krakauer","Nonfiction, Memoir, Adventure, Travel, Biography, History, Survival, Audiobook, Mountaineering, Book Club",4.26,"559,874 ratings","22,740 reviews","When Jon Krakauer reached the summit of Mt. Everest in the early afternoon of May 10, 1996, he hadn't slept in fifty-seven hours and was reeling from the brain-altering effects of oxygen depletion. As he turned to begin his long, dangerous descent from 29,028 feet, twenty other climbers were still pushing doggedly toward the top. No one had noticed that the sky had begun to fill with clouds. Six hours later and 3,000 feet lower, in 70-knot winds and blinding snow, Krakauer collapsed in his tent, freezing, hallucinating from exhaustion and hypoxia, but safe. The following morning, he learned that six of his fellow climbers hadn't made it back to their camp and were desperately struggling for their lives. When the storm finally passed, five of them would be dead, and the sixth so horribly frostbitten that his right hand would have to be amputated.

is the definitive account of the deadliest season in the history of Everest by the acclaimed journalist and author of the bestseller Into the Wild. On assignment for Magazine to report on the growing commercialization of the mountain, Krakauer, an accomplished climber, went to the Himalayas as a client of Rob Hall, the most respected high-altitude guide in the world. A rangy, thirty-five-year-old New Zealander, Hall had summited Everest four times between 1990 and 1995 and had led thirty-nine climbers to the top. Ascending the mountain in close proximity to Hall's team was a guided expedition led by Scott Fischer, a forty-year-old American with legendary strength and drive who had climbed the peak without supplemental oxygen in 1994. But neither Hall nor Fischer survived the rogue storm that struck in May 1996.

Krakauer examines what it is about Everest that has compelled so many people -- including himself -- to throw caution to the wind, ignore the concerns of loved ones, and willingly subject themselves to such risk, hardship, and expense. Written with emotional clarity and supported by his unimpeachable reporting, Krakauer's eyewitness account of what happened on the roof of the world is a singular achievement.",https://www.goodreads.com/book/show/1898.Into_Thin_Air
1776,"David McCullough, David McCullough","History, Nonfiction, American History, Historical, American Revolution, War, Audiobook, Politics, American Revolutionary War, Military Fiction",4.10,"245,969 ratings","9,208 reviews","In this masterful book, David McCullough tells the intensely human story of those who marched with General George Washington in the year of the Declaration of Independence - when the whole American cause was riding on their success, without which all hope for independence would have been dashed and the noble ideals of the Declaration would have amounted to little more than words on paper.Based on extensive research in both American and British archives, 1776 is a powerful drama written with extraordinary narrative vitality. It is the story of Americans in the ranks, men of every shape, size, and color, farmers, schoolteachers, shoemakers, no-accounts, and mere boys turned soldiers. And it is the story of the King's men, the British commander, William Howe, an his highly disciplined redcoats who looked on their rebel foes with contempt and fought with a valor too little known.At the center of the drama, with Washington, are two young American patriots, who, at first, knew no more of war than what they had read in books - Nathaniel Green, a Quaker who was made a general at thirty-three, and Henry Knox, a twenty-five-year-old bookseller who had the preposterous idea of hauling the guns of Fort Ticonderoga overland to Boston in the dead of Winter.But it is the American commander-in-chief who stands foremost - Washington, who had never before led an army in battle. Written as a companion work to his celebrated biography of John Adams, David McCullough's 1776 is another landmark in the literature of American history.",https://www.goodreads.com/book/show/1067.1776
Unmasking AI: My Mission to Protect What Is Human in a World of Machines,"Joy Buolamwini, Joy Buolamwini","Nonfiction, Artificial Intelligence, Technology, Science, Memoir, Politics, Audiobook, Book Club, How To, Education",4.11,"1,582 ratings",206 reviews,"“The conscience of the AI revolution” (Fortune) explains how we’ve arrived at an era of AI harms and oppression, and what we can do to avoid its pitfalls.

“Dr. Joy Buolamwini has been an essential figure in bringing irresponsible, profit-hungry tech giants to their knees. If you’re going to read only one book about AI, this should be it.”—Darren Walker, president of the Ford Foundation
 
To most of us, it seems like recent developments in artificial intelligence emerged out of nowhere to pose unprecedented threats to humankind. But to Dr. Joy Buolamwini, who has been at the forefront of AI research, this moment has been a long time in the making.

After tinkering with robotics as a high school student in Memphis and then developing mobile apps in Zambia as a Fulbright fellow, Buolamwini followed her lifelong passion for computer science, engineering, and art to MIT in 2015. As a graduate student at the “Future Factory,” she did groundbreaking research that exposed widespread racial and gender bias in AI services from tech giants across the world.",https://www.goodreads.com/book/show/136342721-unmasking-ai
John Adams,"David McCullough, David McCullough","History, Biography, Nonfiction, American History, Presidents, Politics, Historical, Biography Memoir, American Revolution, Audiobook",4.08,"375,634 ratings","7,691 reviews","The enthralling, often surprising story of John Adams, one of the most important and fascinating Americans who ever lived.

In this powerful, epic biography, David McCullough unfolds the adventurous life-journey of John Adams, the brilliant, fiercely independent, often irascible, always honest Yankee patriot -- ""the colossus of independence,"" as Thomas Jefferson called him -- who spared nothing in his zeal for the American Revolution; who rose to become the second President of the United States and saved the country from blundering into an unnecessary war; who was learned beyond all but a few and regarded by some as ""out of his senses""; and whose marriage to the wise and valiant Abigail Adams is one of the moving love stories in American history.

Like his masterly, Pulitzer Prize-winning biography Truman, David McCullough's John Adams has the sweep and vitality of a great novel. It is both a riveting portrait of an abundantly human man and a vivid evocation of his time, much of it drawn from an outstanding collection of Adams family letters and diaries. In particular, the more than one thousand surviving letters between John and Abigail Adams, nearly half of which have never been published, provide extraordinary access to their private lives and make it possible to know John Adams as no other major American of his founding era.

As he has with stunning effect in his previous books, McCullough tells the story from within -- from the point of view of the amazing eighteenth century and of those who, caught up in events, had no sure way of knowing how things would turn out. George Washington, Benjamin Franklin, John Jay, the British spy Edward Bancroft, Madame Lafayette and Jefferson's Paris ""interest"" Maria Cosway, Alexander Hamilton, James Madison, the scandalmonger James Callender, Sally Hemings, John Marshall, Talleyrand, and Aaron Burr all figure in this panoramic chronicle, as does, importantly, John Quincy Adams, the adored son whom Adams would live to see become President.

Crucial to the story, as it was to history, is the relationship between Adams and Jefferson, born opposites -- one a Massachusetts farmer's son, the other a Virginia aristocrat and slaveholder, one short and stout, the other tall and spare. Adams embraced conflict; Jefferson avoided it. Adams had great humor; Jefferson, very little. But they were alike in their devotion to their country.

At first they were ardent co-revolutionaries, then fellow diplomats and close friends. With the advent of the two political parties, they became archrivals, even enemies, in the intense struggle for the presidency in 1800, perhaps the most vicious election in history. Then, amazingly, they became friends again, and ultimately, incredibly, they died on the same day -- their day of days -- July 4, in the year 1826.

Much about John Adams's life will come as a surprise to many readers. His courageous voyage on the frigate Boston in the winter of 1778 and his later trek over the Pyrenees are exploits that few would have dared and that few readers will ever forget.

It is a life encompassing a huge arc -- Adams lived longer than any president. The story ranges from the Boston Massacre to Philadelphia in 1776 to the Versailles of Louis XVI, from Spain to Amsterdam, from the Court of St. James's, where Adams was the first American to stand before King George III as a representative of the new nation, to the raw, half-finished Capital by the Potomac, where Adams was the first President to occupy the White House.

This is history on a grand scale -- a book about politics and war and social issues, but also about human nature, love, religious faith, virtue, ambition, friendship and betrayal, and the far-reaching consequences of noble ideas. Above all, John Adams is an enthralling, often surprising story of one of the most important and fascinating Americans who ever lived.",https://www.goodreads.com/book/show/2203.John_Adams
The Mother Tongue: English and How It Got That Way,"Bill Bryson, Bill Bryson","Nonfiction, History, Language, Linguistics, Humor, Audiobook, Writing, Travel, Reference, Science",3.91,"43,922 ratings","3,530 reviews","Only Bill Bryson could make a book about the English language so entertaining. With his boundless enthusiasm and restless eye for the absurd, this is his astonishing tour of English.

From its mongrel origins to its status as the world's most-spoken tongue; its apparent simplicity to its deceptive complexity; its vibrant swearing to its uncertain spelling and pronunciation; Bryson covers all this as well as the many curious eccentricities that make it as maddening to learn as it is flexible to use.

Bill Bryson's classic Mother Tongue is a highly readable and hilarious tale of how English came to be the world's language.",https://www.goodreads.com/book/show/29.The_Mother_Tongue
Self Love Poetry: For Thinkers & Feelers,"Melody Godfred, Melody Godfred","Poetry, Self Help, Nonfiction, Personal Growth, Philosophy, Mental Health, Personal Development, Psychology, Education, Audiobook",4.12,"3,991 ratings",425 reviews,"In Self Love Poetry, Godfred explores concepts like authenticity, surrender, resilience, gratitude, believing in yourself, and of course, love, through 100 pairs of poems, each dedicated to a central theme. On the left side of the book are ""thinker"" poems that light up the analytical, more literal, left side of the brain, and on the right side are companion ""feeler"" poems that speak to the creative, more emotional right side of the brain. Combined, the poems electrify the mind, body and soul through a completely unique poetry experience that inspires each of us to embrace all parts of ourselves. This empowering poetry book will not only engage you to think and feel, but will make you feel seen, show you how to love yourself, and encourage you to seek out the hope and beauty in the world … and in yourself. It’s the perfect gift for yourself or someone you love, especially after a most difficult year.",https://www.goodreads.com/book/show/58819868-self-love-poetry
