Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
The Girl With the Dragon Tattoo,"Stieg Larsson, Reg Keeland, Stieg Larsson","Fiction, Mystery, Thriller, Crime, Mystery Thriller, Book Club, Suspense",4.17,"3,413,393 ratings","83,048 reviews","Harriet Vanger, a scion of one of Sweden’s wealthiest families disappeared over forty years ago. All these years later, her aged uncle continues to seek the truth. He hires Mikael Blomkvist, a crusading journalist recently trapped by a libel conviction, to investigate. He is aided by the pierced and tattooed punk prodigy Lisbeth Salander. Together they tap into a vein of unfathomable iniquity and astonishing corruption.

An international publishing sensation, Stieg Larsson’s The Girl with the Dragon Tattoo combines murder mystery, family saga, love story, and financial intrigue into one satisfyingly complex and entertainingly atmospheric novel.",https://www.goodreads.com/book/show/2429135.The_Girl_With_the_Dragon_Tattoo
The Time Traveler's Wife,"Audrey Niffenegger, Audrey Niffenegger","Fiction, Romance, Fantasy, Time Travel, Science Fiction, Book Club, Contemporary",4.00,"1,850,790 ratings","56,414 reviews","This is the extraordinary love story of Clare and Henry, who met when Clare was six and Henry was thirty-six, and were married when Clare was twenty-two and Henry was thirty. Impossible but true, because Henry suffers from a rare condition where his genetic clock periodically resets and he finds himself pulled suddenly into his past or future. In the face of this force they can neither prevent nor control, Henry and Clare’s struggle to lead normal lives is both intensely moving and entirely unforgettable.",https://www.goodreads.com/book/show/18619684-the-time-traveler-s-wife
The Fault in Our Stars,"John Green, John Green","Young Adult, Romance, Fiction, Contemporary, Realistic Fiction, Book Club, Coming Of Age",4.12,"5,647,283 ratings","186,816 reviews","Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a gorgeous plot twist named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.

Insightful, bold, irreverent, and raw, The Fault in Our Stars is award-winning author John Green's most ambitious and heartbreaking work yet, brilliantly exploring the funny, thrilling, and tragic business of being alive and in love.",https://www.goodreads.com/book/show/11870085-the-fault-in-our-stars
The Da Vinci Code,"Dan Brown, Dan Brown","Fiction, Mystery, Thriller, Mystery Thriller, Historical Fiction, Suspense, Adventure",3.93,"2,500,006 ratings","59,308 reviews","This is an alternate cover for 9780307277671. Others can be found:
here, here, here, here, and here


While in Paris on business, Harvard symbologist Robert Langdon receives an urgent late-night phone call: the elderly curator of the Louvre has been murdered inside the museum. Near the body, police have found a baffling cipher. While working to solve the enigmatic riddle, Langdon is stunned to discover it leads to a trail of clues hidden in the works of Da Vinci -- clues visible for all to see -- yet ingeniously disguised by the painter.

Langdon joins forces with a gifted French cryptologist, Sophie Neveu, and learns the late curator was involved in the Priory of Sion -- an actual secret society whose members included Sir Isaac Newton, Botticelli, Victor Hugo, and Da Vinci, among others.

In a breathless race through Paris, London, and beyond, Langdon and Neveu match wits with a faceless powerbroker who seems to anticipate their every move. Unless Langdon and Neveu can decipher the labyrinthine puzzle in time, the Priory's ancient secret -- and an explosive historical truth -- will be lost forever.

heralds the arrival of a new breed of lightning-paced, intelligent thriller utterly unpredictable right up to its stunning conclusion.",https://www.goodreads.com/book/show/968.The_Da_Vinci_Code
The Road,"Cormac McCarthy, Cormac McCarthy","Fiction, Science Fiction, Dystopia, Classics, Post Apocalyptic, Horror, Book Club",4.00,"1,019,397 ratings","70,936 reviews","A searing, postapocalyptic novel destined to become Cormac McCarthy’s masterpiece.

A father and his son walk alone through burned America. Nothing moves in the ravaged landscape save the ash on the wind. It is cold enough to crack stones, and when the snow falls it is gray. The sky is dark. Their destination is the coast, although they don’t know what, if anything, awaits them there. They have nothing; just a pistol to defend themselves against the lawless bands that stalk the road, the clothes they are wearing, a cart of scavenged food—and each other.

is the profoundly moving story of a journey. It boldly imagines a future in which no hope remains, but in which the father and his son, “each the other’s world entire,” are sustained by love. Awesome in the totality of its vision, it is an unflinching meditation on the worst and the best that we are capable of: ultimate destructiveness, desperate tenacity, and the tenderness that keeps two people alive in the face of total devastation.",https://www.goodreads.com/book/show/6288.The_Road
The Curious Incident of the Dog in the Night-Time,"Mark Haddon, Mark Haddon","Fiction, Mystery, Young Adult, Contemporary, Book Club, Classics, Autistic Spectrum Disorder",3.89,"1,582,600 ratings","60,979 reviews","Christopher John Francis Boone knows all the countries of the world and their capitals and every prime number up to 7,057. He relates well to animals but has no understanding of human emotions. He cannot stand to be touched. And he detests the color yellow. This improbable story of Christopher’s quest to investigate the suspicious death of a neighborhood dog makes for one of the most captivating, unusual, and widely heralded novels in recent years.",https://www.goodreads.com/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time
Water for Elephants,"Sara Gruen, Sara Gruen","Fiction, Historical Fiction, Romance, Book Club, Historical, Adult, Adult Fiction",4.11,"1,690,764 ratings","64,878 reviews","When Jacob Jankowski, recently orphaned and suddenly adrift, jumps onto a passing train, he enters a world of freaks, drifters, and misfits, a second-rate circus struggling to survive during the Great Depression, making one-night stands in town after endless town. A veterinary student who almost earned his degree, Jacob is put in charge of caring for the circus menagerie. It is there that he meets Marlena, the beautiful young star of the equestrian act, who is married to August, the charismatic but twisted animal trainer. He also meets Rosie, an elephant who seems untrainable until he discovers a way to reach her.

Beautifully written, Water for Elephants is illuminated by a wonderful sense of time and place. It tells a story of a love between two people that overcomes incredible odds in a world in which even love is a luxury that few can afford.",https://www.goodreads.com/book/show/43641.Water_for_Elephants
Mockingjay,"Suzanne Collins, Suzanne Collins","Young Adult, Dystopia, Fiction, Fantasy, Science Fiction, Romance, Adventure",4.12,"3,657,947 ratings","154,189 reviews","My name is Katniss Everdeen.
Why am I not dead?
I should be dead.

Katniss Everdeen, girl on fire, has survived, even though her home has been destroyed. Gale has escaped. Katniss's family is safe. Peeta has been captured by the Capitol. District 13 really does exist. There are rebels. There are new leaders. A revolution is unfolding.

It is by design that Katniss was rescued from the arena in the cruel and haunting Quarter Quell, and it is by design that she has long been part of the revolution without knowing it. District 13 has come out of the shadows and is plotting to overthrow the Capitol. Everyone, it seems, has had a hand in the carefully laid plans—except Katniss.

The success of the rebellion hinges on Katniss's willingness to be a pawn, to accept responsibility for countless lives, and to change the course of the future of Panem. To do this, she must put aside her feelings of anger and distrust. She must become the rebels' Mockingjay—no matter what the personal cost.",https://www.goodreads.com/book/show/7260188-mockingjay
The Lightning Thief,"Rick Riordan, Rick Riordan","Fantasy, Young Adult, Mythology, Fiction, Middle Grade, Percy Jackson, Adventure",4.31,"3,383,189 ratings","116,499 reviews","Alternate cover for this ISBN can be found here

Percy Jackson is a good kid, but he can't seem to focus on his schoolwork or control his temper. And lately, being away at boarding school is only getting worse - Percy could have sworn his pre-algebra teacher turned into a monster and tried to kill him. When Percy's mom finds out, she knows it's time that he knew the truth about where he came from, and that he go to the one place he'll be safe. She sends Percy to Camp Half Blood, a summer camp for demigods (on Long Island), where he learns that the father he never knew is Poseidon, God of the Sea. Soon a mystery unfolds and together with his friends—one a satyr and the other the demigod daughter of Athena - Percy sets out on a quest across the United States to reach the gates of the Underworld (located in a recording studio in Hollywood) and prevent a catastrophic war between the gods.",https://www.goodreads.com/book/show/28187.The_Lightning_Thief
Middlesex,"Jeffrey Eugenides, Jeffrey Eugenides","Fiction, Historical Fiction, Book Club, Contemporary, LGBT, Classics, Literary Fiction",4.04,"660,563 ratings","28,144 reviews","The astonishing tale of a gene that passes down through three generations of a Greek-American family and flowers in the body of a teenage girl.

In the spring of 1974, Calliope Stephanides, a student at a girls' school in Grosse Pointe, finds herself drawn to a chain-smoking, strawberry blond classmate with a gift for acting. The passion that furtively develops between them--along with Callie's failure to develop--leads Callie to suspect that she is not like other girls. In fact, she is not really a girl at all.

The explanation for this shocking state of affairs takes us out of suburbia- back before the Detroit race riots of 1967, before the rise of the Motor City and Prohibition, to 1922, when the Turks sacked Smyrna and Callie's grandparents fled for their lives. Back to a tiny village in Asia Minor where two lovers, and one rare genetic mutation, set in motion the metamorphosis that will turn Callie into a being both mythical and perfectly a hermaphrodite.

Spanning eight decades--and one unusually awkward adolescence- Jeffrey Eugenides's long-awaited second novel is a grand, utterly original fable of crossed bloodlines, the intricacies of gender, and the deep, untidy promptings of desire.",https://www.goodreads.com/book/show/2187.Middlesex
The Lovely Bones,"Alice Sebold, Alice Sebold","Fiction, Mystery, Young Adult, Contemporary, Fantasy, Thriller, Crime",3.86,"2,451,047 ratings","49,379 reviews","""My name was Salmon, like the fish; first name, Susie. I was fourteen when I was murdered on December 6, 1973.""

So begins the story of Susie Salmon, who is adjusting to her new home in heaven, a place that is not at all what she expected, even as she is watching life on earth continue without her -- her friends trading rumors about her disappearance, her killer trying to cover his tracks, her grief-stricken family unraveling. Out of unspeakable tragedy and loss, The Lovely Bones succeeds, miraculously, in building a tale filled with hope, humor, suspense, even joy.",https://www.goodreads.com/book/show/12232938-the-lovely-bones
Divergent,"Veronica Roth, Veronica Roth","Young Adult, Dystopia, Fantasy, Fiction, Science Fiction, Romance, Adventure",4.13,"4,332,080 ratings","126,690 reviews","She turns to the future in a world that’s falling apart.

The No. 1 New York Times bestseller DIVERGENT – also a major motion picture.

For sixteen-year-old Tris, the world changes in a heartbeat when she is forced to make a terrible choice. Turning her back on her family, Tris ventures out, alone, determined to find out where she truly belongs.

Shocked by the brutality of her new life, Tris can trust no one. And yet she is drawn to a boy who seems to both threaten and protect her. The hardest choices may yet lie ahead….

The first book in the DIVERGENT series that has swept the globe – selling millions of copies world-wide.",https://www.goodreads.com/book/show/13335037-divergent
Twilight,"Stephenie Meyer, Stephenie Meyer","Fantasy, Young Adult, Romance, Fiction, Vampires, Paranormal, Paranormal Romance",3.67,"7,214,904 ratings","146,432 reviews","About three things I was absolutely positive.

First, Edward was a vampire.

Second, there was a part of him - and I didn't know how dominant that part might be - that thirsted for my blood.

And third, I was unconditionally and irrevocably in love with him.",https://www.goodreads.com/book/show/41865.Twilight
A Story of Yesterday,"Sergio Cobo, Sergio Cobo","Thriller, Spanish Literature, Mystery, European Literature, Fiction, Magical Realism, Drama",4.53,"18,427 ratings",686 reviews,"A Story of Yesterday is a concise and straight punch to the jaw of life.
Under a sky of different colors germinates a magical story of survival, where the result of each choice, enclosed in this particular tale, will snatch the whereabouts of each story forever.",https://www.goodreads.com/book/show/58913358-a-story-of-yesterday
Atonement,"Ian McEwan, Ian McEwan","Fiction, Historical Fiction, Classics, Romance, Historical, Book Club, War",3.95,"558,362 ratings","26,417 reviews","Ian McEwan's symphonic novel of love and war, childhood and class, guilt and forgiveness provides all the satisfaction of a brilliant narrative and the provocation we have come to expect from this master of English prose.

On a hot summer day in 1935, thirteen-year-old Briony Tallis witnesses the flirtation between her older sister, Cecilia, and Robbie Turner, the son of a servant. But Briony's incomplete grasp of adult motives—together with her precocious literary gifts—brings about a crime that will change all their lives.

As it follows that crime's repercussions through the chaos and carnage of World War II and into the close of the twentieth century, engages the reader on every conceivable level, with an ease and authority that mark it as a genuine masterpiece.",https://www.goodreads.com/book/show/6867.Atonement
The Shadow of the Wind,"Carlos Ruiz Zafón, Lucia Graves, Carlos Ruiz Zafón","Fiction, Historical Fiction, Mystery, Fantasy, Book Club, Books About Books, Historical",4.31,"709,092 ratings","58,818 reviews","Barcelona, 1945: A city slowly heals from its war wounds, and Daniel, an antiquarian book dealer's son who mourns the loss of his mother, finds solace in a mysterious book entitled The Shadow of the Wind, by one Julian Carax. But when he sets out to find the author's other works, he makes a shocking discovery: someone has been systematically destroying every copy of every book Carax has written. In fact, Daniel may have the last of Carax's books in existence. Soon Daniel's seemingly innocent quest opens a door into one of Barcelona's darkest secrets--an epic story of murder, madness, and doomed love.",https://www.goodreads.com/book/show/1232.The_Shadow_of_the_Wind
American Gods: Tenth Anniversary,"Neil Gaiman, Neil Gaiman","Fantasy, Fiction, Mythology, Urban Fantasy, Audiobook, Science Fiction, Science Fiction Fantasy",4.10,"985,148 ratings","49,917 reviews","Days before his release from prison, Shadow's wife, Laura, dies in a mysterious car crash. Numbly, he makes his way back home. On the plane, he encounters the enigmatic Mr Wednesday, who claims to be a refugee from a distant war, a former god and the king of America.

Together they embark on a profoundly strange journey across the heart of the USA, whilst all around them a storm of preternatural and epic proportions threatens to break.

Scary, gripping and deeply unsettling, takes a long, hard look into the soul of America. You'll be surprised by what - and who - it finds there...",https://www.goodreads.com/book/show/30165203-american-gods
City of Bones,"Cassandra Clare, Cassandra Clare","Fantasy, Young Adult, Romance, Paranormal, Urban Fantasy, Fiction, Vampires",4.07,"2,147,983 ratings","81,305 reviews","When fifteen-year-old Clary Fray heads out to the Pandemonium Club in New York City, she hardly expects to witness a murder—much less a murder committed by three teenagers covered with strange tattoos and brandishing bizarre weapons. Then the body disappears into thin air. It’s hard to call the police when the murderers are invisible to everyone else and when there is nothing—not even a smear of blood—to show that a boy has died. Or was he a boy?

This is Clary’s first meeting with the Shadowhunters, warriors dedicated to ridding the earth of demons. It’s also her first encounter with Jace, a Shadowhunter who looks a little like an angel and acts a lot like a jerk. Within twenty-four hours Clary is pulled into Jace’s world with a vengeance, when her mother disappears and Clary herself is attacked by a demon. But why would demons be interested in ordinary mundanes like Clary and her mother? And how did Clary suddenly get the Sight? The Shadowhunters would like to know...",https://www.goodreads.com/book/show/256683.City_of_Bones
The Glass Castle,"Jeannette Walls, Jeannette Walls","Nonfiction, Memoir, Book Club, Biography, Biography Memoir, Audiobook, Autobiography",4.33,"1,343,987 ratings","71,008 reviews","THE #1 NEW YORK TIMES BESTSELLER

The Glass Castle is a remarkable memoir of resilience and redemption, and a revelatory look into a family at once deeply dysfunctional and uniquely vibrant. When sober, Jeannette's brilliant and charismatic father captured his children's imagination, teaching them physics, geology, and how to embrace life fearlessly. But when he drank, he was dishonest and destructive. Her mother was a free spirit who abhorred the idea of domesticity and didn't want the responsibility of raising a family.

The Walls children learned to take care of themselves. They fed, clothed, and protected one another, and eventually found their way to New York. Their parents followed them, choosing to be homeless even as their children prospered.

is truly astonishing--a memoir permeated by the intense love of a peculiar but loyal family.",https://www.goodreads.com/book/show/7445.The_Glass_Castle
The Secret Life of Bees,"Sue Monk Kidd, Sue Monk Kidd","Fiction, Historical Fiction, Book Club, Classics, Young Adult, Historical, Contemporary",4.10,"1,345,443 ratings","38,212 reviews","Set in South Carolina in 1964, The Secret Life of Bees tells the story of Lily Owens, whose life has been shaped around the blurred memory of the afternoon her mother was killed. When Lily's fierce-hearted black ""stand-in mother,"" Rosaleen, insults three of the deepest racists in town, Lily decides to spring them both free. They escape to Tiburon, South Carolina--a town that holds the secret to her mother's past. Taken in by an eccentric trio of black beekeeping sisters, Lily is introduced to their mesmerizing world of bees and honey, and the Black Madonna. This is a remarkable novel about divine female power, a story women will share and pass on to their daughters for years to come.",https://www.goodreads.com/book/show/37435.The_Secret_Life_of_Bees
Extremely Loud & Incredibly Close,"Jonathan Safran Foer, Jonathan Safran Foer","Fiction, Contemporary, Book Club, Historical Fiction, Novels, Literary Fiction, Adult",3.97,"433,636 ratings","26,928 reviews","In a vase in a closet, a couple of years after his father died in 9/11, nine-year-old Oskar discovers a key...

The key belonged to his father, he's sure of that. But which of New York's 162 million locks does it open?

So begins a quest that takes Oskar - inventor, letter-writer and amateur detective - across New York's five boroughs and into the jumbled lives of friends, relatives, and complete strangers. He gets heavy boots, he gives himself little bruises and he inches ever nearer to the heart of a family mystery that stretches back fifty years. But will it take him any closer to, or further from, his lost father?",https://www.goodreads.com/book/show/4588.Extremely_Loud_Incredibly_Close
Angels & Demons,"Dan Brown, Dan Brown","Fiction, Mystery, Thriller, Mystery Thriller, Suspense, Adventure, Crime",3.95,"3,369,935 ratings","36,881 reviews","An ancient secret brotherhood.

A devastating new weapon of destruction.
When world-renowned Harvard symbologist Robert Langdon is summoned to a Swiss research facility to analyze a mysterious symbol -- seared into the chest of a murdered physicist -- he discovers evidence of the unimaginable: the resurgence of an ancient secret brotherhood known as the Illuminati...the most powerful underground organization ever to walk the earth. The Illuminati has now surfaced to carry out the final phase of its legendary vendetta against its most hated enemy -- the Catholic Church.

Langdon's worst fears are confirmed on the eve of the Vatican's holy conclave, when a messenger of the Illuminati announces they have hidden an unstoppable time bomb at the very heart of Vatican City. With the countdown under way, Langdon jets to Rome to join forces with Vittoria Vetra, a beautiful and mysterious Italian scientist, to assist the Vatican in a desperate bid for survival.

Embarking on a frantic hunt through sealed crypts, dangerous catacombs, deserted cathedrals, and even the most secretive vault on earth, Langdon and Vetra follow a 400-year-old trail of ancient symbols that snakes across Rome toward the long-forgotten Illuminati lair...a clandestine location that contains the only hope for Vatican salvation.

An explosive international thriller, careens from enlightening epiphanies to dark truths as the battle between science and religion turns to war.",https://www.goodreads.com/book/show/960.Angels_Demons
My Sister's Keeper,"Jodi Picoult, Jodi Picoult","Fiction, Contemporary, Book Club, Chick Lit, Young Adult, Drama, Adult",4.11,"1,269,570 ratings","40,011 reviews","New York Times best-selling author Jodi Picoult is widely acclaimed for her keen insights into the hearts and minds of real people. Now she tells the emotionally riveting story of a family torn apart by conflicting needs and a passionate love that triumphs over human weakness.

Anna is not sick, but she might as well be. By age 13 she has undergone countless surgeries, transfusions, and shots so that her older sister, Kate, can somehow fight the leukemia that has plagued her since childhood. The product of preimplantation genetic diagnosis, Anna was conceived as a bone marrow match for Kate—a life and a role that she has never challenged ... until now. Like most teenagers, Anna is beginning to question who she truly is. But unlike most teenagers, she has always been defined in terms of her sister—and so Anna makes a decision that for most would be unthinkable, a decision that will tear her family apart and have perhaps fatal consequences for the sister she loves.

examines what it means to be a good parent, a good sister, a good person. Is it morally correct to do whatever it takes to save a child's life, even if that means infringing upon the rights of another? Is it worth trying to discover who you really are if that quest makes you like yourself less? Should you follow your own heart or let others lead you? Once again, in , Jodi Picoult tackles a controversial real-life subject with grace, wisdom, and sensitivity.",https://www.goodreads.com/book/show/10917.My_Sister_s_Keeper
