Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
On Her Watch,"Melinda Leigh, Melinda Leigh","Mystery, Fiction, Crime, Suspense, Thriller, Mystery Thriller, Novels",4.50,"19,030 ratings",623 reviews,"Sheriff Bree Taggert becomes a target when she follows the twisting trail of a serial killer in a bone-chilling novel of suspense by #1 Wall Street Journal bestselling author Melinda Leigh.

A pair of hikers find a tarp-wrapped body in a clearing in the woods. When a search in the surrounding area yields two more, Sheriff Bree Taggert knows they’ve stumbled onto a serial killer’s dumping ground.

With the help of investigator Matt Flynn, Bree works the case. They go to interview Jana, the best friend of one of the victims. But when they arrive at her apartment, it’s been ransacked and set on fire. And Jana is missing.

It’s clear the killer is escalating. To make matters worse, he threatens Bree’s family and a young mother vanishes. Will Bree and Matt uncover the link between the victims before more women die?",https://www.goodreads.com/book/show/61138863-on-her-watch
The Girl on the Train,"Paula Hawkins, Paula Hawkins","Fiction, Mystery, Thriller, Book Club, Mystery Thriller, Crime, Suspense",3.96,"3,246,535 ratings","135,475 reviews","Rachel catches the same commuter train every morning. She knows it will wait at the same signal each time, overlooking a row of back gardens. She’s even started to feel like she knows the people who live in one of the houses. “Jess and Jason,” she calls them. Their life—as she sees it—is perfect. If only Rachel could be that happy. And then she sees something shocking. It’s only a minute until the train moves on, but it’s enough. Now everything’s changed. Now Rachel has a chance to become a part of the lives she’s only watched from afar. Now they’ll see; she’s much more than just the girl on the train...",https://www.goodreads.com/book/show/22557272-the-girl-on-the-train
What Lies in the Woods,"Kate Alice Marshall, Kate Alice Marshall","Thriller, Mystery, Mystery Thriller, Audiobook, Fiction, Horror, Book Club",3.94,"194,740 ratings","20,673 reviews","Naomi Shaw used to believe in magic. Twenty-two years ago, she and her two best friends, Cassidy and Olivia, spent the summer roaming the woods, imagining a world of ceremony and wonder. They called it the Goddess Game. The summer ended suddenly when Naomi was attacked. Miraculously, she survived her seventeen stab wounds and lived to identify the man who had hurt her. The girls’ testimony put away a serial killer, wanted for murdering six women. They were heroes.

For decades afterward, the friends have kept a secret worth killing for. But now Olivia wants to tell, and Naomi sets out to find out what really happened in the woods―no matter how dangerous the truth turns out to be.",https://www.goodreads.com/book/show/60784373-what-lies-in-the-woods
Local Woman Missing,"Mary Kubica, Mary Kubica","Thriller, Mystery, Mystery Thriller, Audiobook, Fiction, Book Club, Suspense",4.12,"724,198 ratings","60,032 reviews","People don’t just disappear without a trace....

Shelby Tebow is the first to go missing. Not long after, Meredith Dickey and her six-year-old daughter, Delilah, vanish just blocks away from where Shelby was last seen, striking fear into their once-peaceful community. Are these incidents connected? After an elusive search that yields more questions than answers, the case eventually goes cold.

Now, 11 years later, Delilah shockingly returns. Everyone wants to know what happened to her, but no one is prepared for what they’ll find....

In this smart and chilling thriller, master of suspense and best-selling author Mary Kubica takes domestic secrets to a whole new level, showing that some people will stop at nothing to keep the truth buried.",https://www.goodreads.com/book/show/57361474-local-woman-missing
Gone Girl,"Gillian Flynn, Gillian Flynn","Fiction, Mystery, Thriller, Book Club, Mystery Thriller, Crime, Suspense",4.14,"3,402,173 ratings","167,774 reviews","An alternative cover edition for this ISBN can be found here

Who are you?
What have we done to each other?

These are the questions Nick Dunne finds himself asking on the morning of his fifth wedding anniversary when his wife Amy suddenly disappears. The police suspect Nick. Amy's friends reveal that she was afraid of him, that she kept secrets from him. He swears it isn't true. A police examination of his computer shows strange searches. He says they weren't made by him. And then there are the persistent calls on his mobile phone.

So what did happen to Nick's beautiful wife?",https://www.goodreads.com/book/show/19288043-gone-girl
Dark Places,"Gillian Flynn, Gillian Flynn","Mystery, Thriller, Fiction, Mystery Thriller, Crime, Suspense, Book Club",3.94,"829,582 ratings","49,242 reviews","DER ZWEITE ROMAN VON GILLIAN FLYNN - AUTORIN DES MEGA-BESTSELLERS ""Gone Girl""

Sie war sieben, als die Schüsse fielen. Als sie in die kalte Nacht hinauslief und sich versteckte. Als ihre Mutter und ihre beiden Schwestern umgebracht wurden. Als ihre Zeugenaussage ihrenBruder hinter Gitter brachte. Jetzt, 25 Jahre später, ist aus Libby Day eine verbitterte, einsame Frau geworden, deren Leben eigentlich keines mehr ist. Doch inzwischen gibt es Leute, die an der Schuld ihres Bruders zweifeln. Libby muss noch einmal ihre Vergangenheit Was hat sie in jener verhängnisvollen Nacht wirklich gesehen? Ihre Erinnerungen bringen sie in Lebensgefahr – so wie damals.",https://www.goodreads.com/book/show/5886881-dark-places
Passions in Death,"J.D. Robb, J.D. Robb","Mystery, Crime, Fiction, Romance, Audiobook, Suspense, Thriller",4.27,"21,160 ratings","1,578 reviews","Homicide Detective Eve Dallas hunts a killer who turns a wedding party into a murder scene in the latest novel by the #1 New York Times bestselling author, J.D. Robb.

On a hot August night, Lt. Eve Dallas and her husband, Roarke, speed through the streets of Manhattan to the Down and Dirty club, where a joyful, boisterous pre-wedding girls’ night out has turned into a murder scene. One of the brides lies in a pool of blood, garroted in a private room where she was preparing a surprise for her fiancée—two scrimped and saved-for tickets to Hawaii.

Despite the dozens of people present, useful witnesses are hard to come by. It all brings back some bad memories for Eve. In her uniform days, she’d suffered an assault in the very same room—but she’d been able to fight back and survive. She’d gotten justice. And now she needs to provide some for poor young Erin.

Eve knows that the level of violence and the apparent premeditation involved suggest a volatile mix of hidden, heated passion and ice-cold calculation. This is a crime that can be countered only by hard detective work and relentless dedication—and Eve will not stop until she finds the killer who destroyed this couple’s dreams before the honeymoon even began…",https://www.goodreads.com/book/show/203578776-passions-in-death
The Wrong Daughter,"Dandy Smith, Dandy Smith","Thriller, Mystery, Audiobook, Fiction, Mystery Thriller, Suspense, Crime",3.98,"60,355 ratings","4,116 reviews","In a shockingly twisty, addictively dark, engrossingly intense psychological suspense for readers of Freida McFadden, Adele Parks, and B.A. Paris, a woman’s world is shattered when her sister returns 16 years after she was abducted from their childhood bedroom.

“Do you have a sister, Ms. Fairview?” The little girl’s question, in all its buttery innocence, slices through me, and the answer catches in my throat. It isn’t as simple as yes or no. It hasn’t been, in nearly sixteen years.

The evening Caitlin and Olivia's parents leave them to go to a dinner party, both girls are bubbling with excitement. At ages 10 and 13, they are at last old enough to stay home alone. After all, in their idyllic town no one even bothers to lock their doors.

As the summer light fades, after TV and popcorn, the sisters finally put themselves to bed. They’re unaware of the figure watching them through an open window. Or of the back door opening once they’ve fallen asleep.

When their parents return, they will find Olivia's bed empty. Their golden-haired, long-limbed, eldest daughter gone. Never to return. Until now.

But is the woman who claims to be Olivia all she seems? Is everything Caitlin said she saw that night the whole truth? Their family have dreamed of this moment, but both sisters are keeping more than one secret. What price will they all pay if they end up believing the wrong daughter?",https://www.goodreads.com/book/show/199551453-the-wrong-daughter
The Swimmer,"Loreth Anne White, Loreth Anne White","Thriller, Mystery, Mystery Thriller, Fiction, Suspense, Audiobook, Crime",4.12,"24,398 ratings","1,772 reviews","A deviously twisty novel of psychological suspense about secrets, neighbors, a need to belong, and murder by the award-winning author of The Maid’s Diary.

Socially awkward Chloe Cooper divides her time between dog walking, bartending, caring for her ailing mother, and at a safe distance, watching people and inventing the stories of their lives. Like Chloe’s new neighbors: glamorous influencer Jemma Spengler and Jemma’s husband, Adam, a renowned surgeon. They’re attractive, wealthy, and in a house of open windows, so exposed.

A move to the Pacific Northwest is supposed to be a fresh start for Jemma and Adam. It’s a renewed commitment to a marriage fractured by secrets. A chance to work through the tragic losses in their past. For Jemma, however, this new beginning also comes with an unnerving sensation that she’s being watched.

Then, on a fog-shrouded beach early in the morning, Chloe witnesses the murder of a swimmer. Her suspicions aroused, she suddenly sees her neighbors in a sinister new light. But as a detective and her partner close in, nothing is quite as it seems. Because the Spenglers are not the only ones with secrets. And Chloe isn’t the only one who’s been watching.",https://www.goodreads.com/book/show/206766189-the-swimmer
Dangerous Play,"Elise Hart Kipness, Elise Hart Kipness","Fiction, Thriller, Mystery, Suspense, Crime, Young Adult, Drama",4.26,"2,873 ratings",160 reviews,"After a tumultuous murder case that almost cost more than her job, sports reporter Kate Green is back on assignment covering women’s Olympic soccer. Between her experience with athletic stardom and days playing with Savannah Baker, head coach of the USA team, Kate is sure to get the story that will reestablish her career.

She just didn’t expect that story to involve murder.

When famous jewelry designer Alexa Kane is found dead in the locker room, Kate’s promising future screeches to a halt as her past resurfaces. Alexa played with Kate and Savannah on the US youth national team , but there was no reason for her to be at the stadium now.

Kate’s investigation puts her in close contact with her estranged father, an NYPD detective who has his own past to answer for. As their secrets collide, Kate will have to decide which ones to keep—and which ones to reveal to stop the killer.",https://www.goodreads.com/book/show/198327636-dangerous-play
Stripped Bare,"Shannon Baker, Shannon Baker","Mystery, Thriller, Fiction, Crime, Mystery Thriller, Suspense, Detective",4.04,"7,738 ratings",345 reviews,"Stripped Bare by Shannon Baker is ""A must read"" (Alex Kava, New York Times bestselling author) that stars a female Longmire in the atmospheric Nebraska Sandhills.

Kate Fox is living the dream. She’s married to Grand County Sheriff Ted Conner, the heir to her beloved Nebraska Sandhills cattle ranch, where they live with Kate’s orphaned teenage niece, Carly. With the support of the well-connected Fox Clan, which includes Kate’s eight boisterous and interfering siblings, Ted’s reelection as Grand County Sheriff is virtually assured. That leaves Kate to the solitude and satisfaction of Frog Creek, her own slice of heaven.

One night Kate answers a shattering phone call from Roxy at the Bar J. Carly’s granddad Eldon, owner of the ranch, is dead and Ted has been shot and may never walk again. Kate vows to find the killer. She soon discovers Ted responded so quickly to the scene because he was already at the Bar J . . . in Roxy’s bed. And to add to her woes, Carly has gone missing.

Kate finds out that Eldon was considering selling his ranch to an obscenely rich environmentalist. Some in town hate the idea of an outsider buying up land, others are desperate to sell . . . and some might kill to get their way. As she becomes the victim of several “accidents,” Kate knows she must find the killer before it’s too late. . . .",https://www.goodreads.com/book/show/56198498-stripped-bare
Journey's Paradox,"Mary Stone, Mary Stone","Mystery, Thriller, Mystery Thriller, Thriller Suspense, Crime, Suspense, Novels",4.57,"2,296 ratings",33 reviews,"I spy with my little eye…

For the past two months, FBI Special Agent Journey Russo has had nothing to focus on except working with her therapist to heal the lingering trauma caused by the fire that claimed her family. Until back to school at a nearby university has her grappling with a different kind of tragedy.

Murder.

The victim, a sophomore at a small local college, was raped and stabbed in her first-floor apartment. Unfortunately, she’s not the first. The crime eerily echoes the death of another female student just two weeks before. Local police arrested the woman’s boyfriend. But if he was in jail, who committed the second crime?

Suddenly, what seemed like an open-and-shut case is far from it.

Both women attended the same university, were the same age, had several classes together, looked almost identical to each other, and were killed shortly after their date left their apartment. One homicide could be an isolated incident. Two deaths with similar modus operandi and signatures means more murders are imminent. Unless Journey can catch the killer roaming Mason University before he spills more blood.

School is back in session. And Journey’s Paradox, book six of the Journey Russo FBI series by bestselling author Mary Stone, will have you pulling an all-nighter.",https://www.goodreads.com/book/show/217907238-journey-s-paradox
Echo Road,"Kendra Elliot, Melinda Leigh, Kendra Elliot","Mystery, Thriller, Fiction, Crime, Suspense, Mystery Thriller, Detective",4.54,"18,356 ratings",747 reviews,"When two cross-country cases collide, Bree Taggert and Mercy Kilpatrick join forces to catch a serial killer in an addictive novel of suspense by bestselling authors Melinda Leigh and Kendra Elliot.

During a vicious heat wave, a county maintenance worker stumbles upon two suspicious suitcases abandoned by the side of the road. Sheriff Bree Taggert responds to find two bodies stuffed inside the luggage. The press demands action. The community is on edge. Suddenly, Bree is at the center of a media firestorm.

In Oregon, a senator’s daughter goes missing. FBI Special Agent Mercy Kilpatrick agrees to keep the politically sensitive case on the down-low. When she finds a link between the disappearance and a double homicide three thousand miles away, Mercy takes the next plane out—and lands right in the middle of Bree’s double homicide investigation.

To save the missing girl, Bree and Mercy must work together to stop a killer who’s playing deadly games with the press and stirring up public rage. Hungry for notoriety, he dares Bree and Mercy to catch him before he kills again.",https://www.goodreads.com/book/show/201788158-echo-road
The Woman in the Window,"A.J. Finn, A.J. Finn","Thriller, Mystery, Fiction, Mystery Thriller, Book Club, Suspense, Audiobook",3.94,"875,679 ratings","64,811 reviews","Anna Fox lives alone, a recluse in her New York City home, unable to venture outside. She spends her day drinking wine (maybe too much), watching old movies, recalling happier times . . . and spying on her neighbors.

Then the Russells move into the house across the way: a father, a mother and their teenage son. The perfect family. But when Anna, gazing out her window one night, sees something she shouldn’t, her world begins to crumble and its shocking secrets are laid bare.

What is real? What is imagined? Who is in danger? Who is in control? In this diabolically gripping thriller, no one—and nothing—is what it seems.",https://www.goodreads.com/book/show/40389527-the-woman-in-the-window
The Reaping,"Jess Lourey, Jess Lourey","Thriller, Mystery, Mystery Thriller, Fiction, Crime, Suspense, Audiobook",4.09,"12,497 ratings",814 reviews,"By-the-book forensic scientist Harry Steinbeck and rogue BCA agent Van Reed must catch a cold-case killer who’s returned to abduct a small town’s children one by one in this heart-stopping novel from the Edgar Award–nominated author of Unspeakable Things.

In 1998 an Alku, Minnesota, family of five was brutally murdered in their sleep. The event shook the insulated community but, without any solid leads, was relegated to the cold case files, where it moldered for twenty-five years. Until today.

Agent Harry Steinbeck hoped never to return to the northland, a place that holds terrible memories of his sister’s abduction. But when a recent homicide is connected to Alku’s unsolved mass murder, he and cold case agent Evangeline Reed have no choice but to investigate.

The case grows impossibly darker as, one by one, the children of Alku begin disappearing. And Harry and Van can’t shake the sensation that someone is watching every move they make.

As an elusive killer’s trail leads to a truth more sinister than either imagined, Harry knows there’s only one way to crack this he must finally face the secrets of his own past—even if doing so will cost him everything.",https://www.goodreads.com/book/show/198712881-the-reaping
Listen for the Lie,"Amy Tintera, Amy Tintera","Mystery, Thriller, Audiobook, Mystery Thriller, Fiction, Book Club, Suspense",4.08,"478,854 ratings","54,793 reviews","What if you thought you murdered your best friend? And if everyone else thought so too? And what if the truth doesn't matter?

Lucy and Savvy were the golden girls of their small Texas town: pretty, smart, and enviable. Lucy married a dream guy with a big ring and an even bigger new home. Savvy was the social butterfly loved by all and, if you believe the rumors, especially popular with the men in town. But after Lucy is found wandering the streets, covered in her best friend Savvy’s blood, everyone thinks she is a murderer.

It’s been years since that horrible night, a night Lucy can’t remember anything about, and she has since moved to LA and started a new life. But now the phenomenally huge hit true crime podcast and its too-good looking host, Ben Owens, have decided to investigate Savvy’s murder for the show’s second season. Lucy is forced to return to the place she vowed never to set foot in again to solve her friend’s murder, even if she is the one who did it.

The truth is out there, if we just listen.",https://www.goodreads.com/book/show/127279000-listen-for-the-lie
Hart's Ridge,"Kay Bratt, Kay Bratt","Mystery, Fiction, Suspense, Crime, Thriller, Detective, Mystery Thriller",4.35,"13,144 ratings",541 reviews,"If Robyn Carr and Melinda Leigh had a book-baby, Hart’s Ridge would be it. Join Kay Bratt in this small town mystery series with cases to solve, and a small-town deputy determined to do it.

When five-year-old Molly walks into a gas station on the outskirts of town, alone and barely speaking, one sheriff’s deputy is determined to reunite her with her missing mother.

Nestled gently in the Blue Ridge mountains, Hart’s Ridge is a small and yet undiscovered quaint town. That is until you dig a little deeper and learn that no matter how perfect things look, every town has its secrets. Taylor Gray has lived there since she was a kid and has clawed her way out of poverty, foster care, and then the police academy to reach her dream of being in law enforcement.
However, the townspeople aren’t the only ones that she is committed to serve and protect. She’s also the unofficial caretaker of her father and adult sisters, a family fractured by tragedy and barely keeping it together. Her role is heavy and rarely appreciated, but she’ll stop at nothing to try to piece them back together one day.

The mother of a young girl is missing. Time is of the essence and Taylor plunges into the investigation, determined to find her and reunite mother and child. When the sheriff brings a familiar face in to take charge, things begin to unravel at a pace hard to keep up with, and what they find is every law enforcement officer’s worst nightmare.

Hart’s Ridge is a standalone novel and book one of the new Hart’s Ridge mystery series, written by Kay Bratt, International Best-Selling Author of Wish Me Home and the By the Sea series.",https://www.goodreads.com/book/show/62711955-hart-s-ridge
The Last Thing She Ever Did,"Gregg Olsen, Gregg Olsen","Mystery, Thriller, Fiction, Mystery Thriller, Suspense, Crime, Audiobook",4.04,"50,453 ratings","2,763 reviews","From the #1 New York Times bestselling author comes a psychological thriller exploring the things we dare to do when no one is looking . . .

The community along Oregon's Deschutes River is one of successful careers and perfect families. For years, up-and-comers Liz and Owen have admired their good friends and neighbors, Carole and David. They appear to have it all--security, happiness, and a beautiful young son, Charlie.

Then Charlie vanishes without a trace, and all that seemed safe is shattered by a tragedy that is incomprehensible--except to Liz.

It took one fleeting moment for her to change the lives of everyone she loves--a heartrending accident that can't be undone. Neither can the second-worst mistake of her life: concealing it. As two marriages crack and buckle in grief and fear, Liz retreats into her own dark place of guilt, escalating paranoia--and betrayals even she can't imagine. Because there's another good neighbor who has his own secrets, his own pain, and his own reasons for watching Liz's every move.

And only he knows that the mystery of the missing boy on the Deschutes River is far from over.",https://www.goodreads.com/book/show/35158801-the-last-thing-she-ever-did
The Zombie Room,"R.D. Ronald, R.D. Ronald","Thriller, Mystery, Fiction, Crime, Mystery Thriller, Novels, Contemporary",3.92,"39,343 ratings",443 reviews,"An unlikely bond is forged between three men from very different backgrounds when they serve time together in prison. A series of wrong turns and disastrous life choices has led to their incarceration. Following their release, Mangle, Decker and Tazeem stick together as they return to a life of crime, embarking on a lucrative scam. But when they stumble upon a sophisticated sex-trafficking operation, they soon realise that they are in mortal danger. The disappearance of a family member and the murder of a dear friend lead the three to delve deeper into a world of violence and deception. In their quest for retribution and justice, they put their lives on the line. Their paths cross with that of Tatiana, who has left her home country for a better life in the West—or so she thinks. She soon realises she is in the hands of ruthless, violent people, who run an operation supplying girls to meet the most deviant desires of rich and powerful men. Will she survive the horrors of The Zombie Room? Are Mangle, Decker and Tazeem brave enough to follow her there, in an attempt to set her free?",https://www.goodreads.com/book/show/29908754-the-zombie-room
