Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
The Monkey Wrench Gang,"Edward Abbey, Edward Abbey","Fiction, Nature, Environment, Classics, Humor, Politics, Novels",4.08,"28,920 ratings","2,070 reviews","Ed Abbey called The Monkey Wrench Gang, his 1975 novel, a ""comic extravaganza."" Some readers have remarked that the book is more a comic book than a real novel, and it's true that reading this incendiary call to protect the American wilderness requires more than a little of the old willing suspension of disbelief.

The story centers on Vietnam veteran George Washington Hayduke III, who returns to the desert to find his beloved canyons and rivers threatened by industrial development. On a rafting trip down the Colorado River, Hayduke joins forces with feminist saboteur Bonnie Abbzug, wilderness guide Seldom Seen Smith, and billboard torcher Doc Sarvis, M.D., and together they wander off to wage war on the big yellow machines, on dam builders and road builders and strip miners. As they do, his characters voice Abbey's concerns about wilderness preservation (""Hell of a place to lose a cow,"" Smith thinks to himself while roaming through the canyonlands of southern Utah. ""Hell of a place to lose your heart. Hell of a place... to lose. Period"").

Moving from one improbable situation to the next, packing more adventure into the space of a few weeks than most real people do in a lifetime, the motley gang puts fear into the hearts of their enemies, laughing all the while. It's comic, yes, and required reading for anyone who has come to love the desert.",https://www.goodreads.com/book/show/99208.The_Monkey_Wrench_Gang
Mutual Aid: A Factor of Evolution,"Pyotr Kropotkin, Pyotr Kropotkin","Politics, Philosophy, Nonfiction, Theory, History, Science, Sociology",4.23,"3,890 ratings",351 reviews,"In this cornerstone of modern liberal social theory, Peter Kropotkin states that the most effective human and animal communities are essentially cooperative, rather than competitive. Kropotkin based this classic on his observations of natural phenomena and history, forming a work of stunning and well-reasoned scholarship. Essential to the understanding of human evolution as well as social organization, it offers a powerful counterpoint to the tenets of Social Darwinism. It also cites persuasive evidence of human nature's innate compatibility with anarchist society.
""Kropotkin's basic argument is correct,"" noted evolutionary biologist Stephen Jay Gould. ""Struggle does occur in many modes, and some lead to cooperation among members of a species as the best pathway to advantage for individuals."" Anthropologist Ashley Montagu declared that "" will never be any more out of date than will the Declaration of Independence. New facts may increasingly become available, but we can already see that they will serve largely to support Kropotkin's conclusion that 'in the ethical progress of man, mutual support—not mutual struggle—has had the leading part.'"" Physician and author Alex Comfort asserted that ""Kropotkin profoundly influenced human biology by his theory of . . . . He was one of the first systematic students of animal communities, and may be regarded as the founder of modern social ecology.""",https://www.goodreads.com/book/show/51306.Mutual_Aid
"Days of War, Nights of Love: Crimethink For Beginners","CrimethInc., CrimethInc.","Nonfiction, Politics, Philosophy, Activism, Anarchism, Sociology, History",3.82,"2,397 ratings",173 reviews,"Beautifully designed A-Z of the totality of revolutionary youth politics. Sort of a Situ-inspired Steal This Book for everyday life, love, and how to live it. Heavily illustrated with photos, cartoons, posters, and other useful accoutrements for the new millenium. Believe the hype, and check out why this is already an underground bestseller.",https://www.goodreads.com/book/show/90416.Days_of_War_Nights_of_Love
Fight Club,"Chuck Palahniuk, Chuck Palahniuk","Fiction, Classics, Thriller, Contemporary, Novels, Mystery, Literature",4.18,"636,475 ratings","26,168 reviews","It follows the experiences of an unnamed protagonist struggling with insomnia. Inspired by his doctor's exasperated remark that insomnia is not suffering, the protagonist finds relief by impersonating a seriously ill person in several support groups. Then he meets a mysterious man named Tyler Durden and establishes an underground fighting club as radical psychotherapy.",https://www.goodreads.com/book/show/5759.Fight_Club
Anarchism: A Collection of Revolutionary Writings,"Pyotr Kropotkin, Pyotr Kropotkin","Politics, Philosophy, Nonfiction, Economics, History, Essays, Anarchism",4.18,904 ratings,38 reviews,"Important writings by the leading theorist of anarchism, including the brief but moving ""Spirit of Revolt,"" ""Law and Authority,"" an argument for social control through custom and education, and other documents. An invaluable addition to the libraries of instructors, students, and anyone interested in history, government, and anarchist thought.",https://www.goodreads.com/book/show/61001.Anarchism
"Walden or, Life in the Woods","Henry David Thoreau, Bill McKibben, Henry David Thoreau","Classics, Philosophy, Nonfiction, Nature, Memoir, Literature, Biography",3.77,"202,724 ratings","9,026 reviews","Originally published in 1854, Walden; or, Life in the Woods, is a vivid account of the time that Henry D. Thoreau lived alone in a secluded cabin at Walden Pond. It is one of the most influential and compelling books in American literature. This new paperback edition-introduced by noted American writer John Updike-celebrates the 150th anniversary of this classic work. Much of Walden's material is derived from Thoreau's journals and contains such engaging pieces as ""Reading"" and ""The Pond in the Winter"" Other famous sections involve Thoreau's visits with a Canadian woodcutter and with an Irish family, a trip to Concord, and a description of his bean field. This is the complete and authoritative text of Walden-as close to Thoreau's original intention as all available evidence allows. For the student and for the general reader, this is the ideal presentation of Thoreau's great document of social criticism and dissent.",https://www.goodreads.com/book/show/16902.Walden_or_Life_in_the_Woods
Ishmael: An Adventure of the Mind and Spirit,"Daniel Quinn, Daniel Quinn","Fiction, Philosophy, Spirituality, Classics, Fantasy, Book Club, Environment",4.01,"103,536 ratings","7,213 reviews","Librarian's note: An alternate cover edition can be found here

TEACHER SEEKS PUPIL.
Must have an earnest desire to
save the world. Apply in person.

It was just a three-line ad in the personals section, but it launched the adventure of a lifetime...

So begins , an utterly unique and captivating novel that has earned a large and passionate following among readers and critics alike—one of the most beloved and bestselling novels of spiritual adventure ever published.",https://www.goodreads.com/book/show/227265.Ishmael
Fahrenheit 451,"Ray Bradbury, Ray Bradbury","Classics, Fiction, Science Fiction, Dystopia, School, Literature, Audiobook",3.97,"2,776,942 ratings","92,627 reviews","Fahrenheit 451 ofrece la historia de un sombrío y horroroso futuro. Montag, el protagonista, pertenece a una extraña brigada de bomberos cuya misión, paradójicamente, no es la de sofocar incendios sino la de provocarlos, para quemar libros. Porque en el país de Montag está terminantemente prohibido leer. Porque leer obliga a pensar, y en el país de Montag esta prohibido pensar. Porque leer impide ser ingenuamente feliz, y en el país de Montag hay que ser feliz a la fuerza...",https://www.goodreads.com/book/show/4381.Fahrenheit_451
No Gods No Masters: An Anthology of Anarchism,"Daniel Guérin, Paul Sharkey, Daniel Guérin","Politics, Philosophy, Nonfiction, History, Anarchism, Anthologies, Essays",4.14,632 ratings,35 reviews,"The first English translation of Guérin’s monumental anthology of anarchism, published here in one volume. It details a vast array of unpublished documents, letters, debates, manifestos, reports, impassioned calls-to-arms and reasoned analysis; the history, organization and practice of the movement—its theorists, advocates and activists; the great names and the obscure, towering legends and unsung heroes.

This definitive anthology portrays anarchism as a sophisticated ideology whose nuances and complexities highlight the natural desire for freedom in all of us. The classical texts will re-establish anarchism as both an intellectual and practical force to be reckoned with. Includes writings by Emma Goldman, Kropotkin, Berkman, Bakunin, Proudhon, and Malatesta.

was the author of .",https://www.goodreads.com/book/show/61007.No_Gods_No_Masters
The Hands We're Given,"O.E. Tearmann, O.E. Tearmann","Science Fiction, Dystopia, Cyberpunk, Fiction, Audiobook, Romance, M M Romance",4.22,223 ratings,135 reviews,"Aidan Headly never wanted to be the man giving orders. That's fine with the Democratic State Force base he's been assigned to command: they don't like to take orders. Nicknamed the Wildcards, they used to be the most effective base against the seven Corporations owning the former United States in a war that has lasted over half a century. Now the Wildcards are known for creative insubordination, chaos, and commanders begging to be reassigned. Aidan is their last chance. If he can pull off his assignment as Commander and yank his ragtag crew of dreamers and fighters together, maybe they can get back to doing what they came to do: fighting for a country worth living in.
Life's a bitch. She deals off the bottom of the deck. But you play the hands you're given.",https://www.goodreads.com/book/show/51986292-the-hands-we-re-given
The Catcher in the Rye,"J.D. Salinger, J.D. Salinger","Classics, Fiction, Young Adult, Literature, School, Coming Of Age, Novels",3.80,"3,847,463 ratings","100,269 reviews","It's Christmas time and Holden Caulfield has just been expelled from yet another school...

Fleeing the crooks at Pencey Prep, he pinballs around New York City seeking solace in fleeting encounters—shooting the bull with strangers in dive hotels, wandering alone round Central Park, getting beaten up by pimps and cut down by erstwhile girlfriends. The city is beautiful and terrible, in all its neon loneliness and seedy glamour, its mingled sense of possibility and emptiness. Holden passes through it like a ghost, thinking always of his kid sister Phoebe, the only person who really understands him, and his determination to escape the phonies and find a life of true meaning.

is an all-time classic in coming-of-age literature- an elegy to teenage alienation, capturing the deeply human need for connection and the bewildering sense of loss as we leave childhood behind.

(1919–2010) classic novel of teenage angst and rebellion was first published in 1951. The novel was included on 's 2005 list of the 100 best English-language novels written since 1923. It was named by Modern Library and its readers as one of the 100 best English-language novels of the 20th century. It has been frequently challenged in the court for its liberal use of profanity and portrayal of sexuality and in the 1950's and 60's it was the novel that every teenage boy wants to read.",https://www.goodreads.com/book/show/5107.The_Catcher_in_the_Rye
God and the State,"Mikhail Bakunin, Paul Avrich, Mikhail Bakunin","Philosophy, Politics, Nonfiction, Religion, Russia, History, Theory",3.81,"5,226 ratings",380 reviews,"Among the 19th-century founders of modern philosophical anarchism, none is more important than Michael Bakunin (1814–76). Born into the Russian nobility, he renounced his hereditary rank in protest against Czarist oppression and fled to Western Europe. A colorful, charismatic personality, Bakunin quickly became central to the anarchism movement, and everyone involved either built upon or reacted to his ideas. Yet Bakunin, despite the power of his ideas, was primarily a man of action, and he wrote little. His only major work, God and the State, remained unfinished, although it is the torso of a giant.
has been a basic anarchist and radical document for generations. It is one of the clearest statements of the anarchist philosophy of history: religion by its nature is an impoverishment, enslavement, and annihilation of humanity. It is the weapon of the state. It must be smashed, according to Bakunin, before the right of self-determination can be possible. As an introduction to anarchist thought, a manifesto of atheism, or as a summing-up of the thoughts of Bakunin, remains a mind-opening experience, even for those basically unsympathetic to its premise.",https://www.goodreads.com/book/show/436351.God_and_the_State
Living My Life,"Emma Goldman, Miriam Brody, Emma Goldman","Nonfiction, Biography, Politics, Feminism, History, Memoir, Autobiography",4.27,"2,150 ratings",170 reviews,"Anarchist, journalist, drama critic, advocate of birth control and free love, Emma Goldman was the most famous—and notorious—woman in the early twentieth century. This abridged version of her two-volume autobiography takes her from her birthplace in czarist Russia to the socialist enclaves of Manhattan’s Lower East Side. Against a dramatic backdrop of political argument, show trials, imprisonment, and tempestuous romances, Goldman chronicles the epoch that she helped shape: the reform movements of the Progressive Era, the early years of and later disillusionment with Lenin’s Bolshevik experiment, and more. Sounding a call still heard today, Living My Life is a riveting account of political ferment and ideological turbulence.
First time in Penguin Classics


Condensed to half the length of Goldman's original work, this edition is accessible to those interested in the activist and her extraordinary era",https://www.goodreads.com/book/show/51695.Living_My_Life
The Kingdom of God Is Within You,"Leo Tolstoy, Constance Garnett, Leo Tolstoy",N/A,4.12,"4,776 ratings",474 reviews,"Banned in Russia, Tolstoy's The Kingdom of God Is Within You was deemed a threat to church and state. The culmination of a lifetime's thought, it espouses a commitment to Jesus's message of turning the other cheek. In a bold and original manner, Tolstoy shows his readers clearly why they must reject violence of any sort—even that sanctioned by the state or the church—and urges them to look within themselves to find the answers to questions of morality.
In 1894, one of the first English translations of this book found its way into the hands of a young Gandhi. Inspired by its message of nonresistance to evil, the Mahatma declared it a source of ""independent thinking, profound morality, and truthfulness."" Much of this work's emotional and moral appeal lies in its emphasis on fair treatment of the poor and working class. Its view of Christianity, not as a mystic religion but as a workable philosophy originating from the words of a remarkable teacher, extends its appeal to secular and religious readers alike.",https://www.goodreads.com/book/show/658.The_Kingdom_of_God_Is_Within_You
Woman on the Edge of Time,"Marge Piercy, Marge Piercy","Fiction, Science Fiction, Feminism, Time Travel, Dystopia, Fantasy, Speculative Fiction",3.91,"18,593 ratings","1,533 reviews","After being unjustly committed to a mental institution, Connie Ramos is contacted by an envoy from the year 2137, who shows her a utopian future of sexual and racial equality and environmental harmony.

But Connie also bears witness to another potential outcome: a dystopian society of grotesque exploitation. One will become our world. And Connie herself may strike the decisive blow...",https://www.goodreads.com/book/show/772888.Woman_on_the_Edge_of_Time
Anarchy,"Errico Malatesta, Errico Malatesta","Politics, Nonfiction, Philosophy, Anarchism, Theory, History, Italian Literature",3.95,"1,703 ratings",173 reviews,Classic introduction to the subject by the Italian activist.,https://www.goodreads.com/book/show/450297.Anarchy
The Lorax,"Dr. Seuss, Dr. Seuss","Childrens, Picture Books, Fiction, Classics, Poetry, Fantasy, Environment",4.35,"366,813 ratings","5,516 reviews","""Unless someone like you... cares a whole awful lot... nothing is going to get better... It's not.""

Long before saving the earth became a global concern, Dr. Seuss, speaking through his character the Lorax, warned against mindless progress and the danger it posed to the earth's natural beauty.

His classic cautionary tale is now available in an irresistible mini-edition, perfect for backpack or briefcase, for Arbor Day, Earth Day, and every day.",https://www.goodreads.com/book/show/7784.The_Lorax
The ABC of Anarchism,"Alexander Berkman, Paul Avrich, Emma Goldman, Alexander Berkman","Politics, Nonfiction, Philosophy, Anarchism, History, Theory, Classics",3.93,"1,621 ratings",151 reviews,"A gifted writer for the anarchist movement, Alexander Berkman left Russia for the United States in 1888 when he was eighteen. Thirty-one years later, after serving a prison term for an attempted assassination, he was expelled to the Soviet Union, a country which he eventually renounced. But before his repudiation of the Soviet system, Berkman attempted to answer some of the charges made against anarchism and to present its case clearly and intelligently. This book, first published in 1929, is the result of those efforts.
Thorough and well stated, The ABC of Anarchism is today widely regarded as a classic declaration of the movement's goals and methods. For those who have questions about anarchism, Berkman provides lucid answers. In conversational tones, he discusses society as it existed in the early twentieth century; why in his opinion, anarchy was necessary; the myths surrounding it; and necessary preparations for its successful implementation.
Of the book, Emma Goldman ""People need a primer of Anarchism—an ABC, as it were, that would teach them the rudimentary principles of Anarchism and whet their appetites for something more profound. [The book] was intended to serve this purpose. That it has fulfilled its purpose no one who has read [it] will deny.""",https://www.goodreads.com/book/show/61004.The_ABC_of_Anarchism
A Language Older Than Words,"Derrick Jensen, Derrick Jensen","Nonfiction, Philosophy, Environment, Nature, Memoir, Ecology, Politics",4.29,"2,612 ratings",231 reviews,"At once a beautifully poetic memoir and an exploration of the various ways we live in the world, A Language Older Than Words explains violence as a pathology that touches every aspect of our lives and indeed affects all aspects of life on Earth. This chronicle of a young man's drive to transcend domestic abuse offers a challenging look at our worldwide sense of community and how we can make things better.",https://www.goodreads.com/book/show/60970.A_Language_Older_Than_Words
"Endgame, Vol. 1: The Problem of Civilization","Derrick Jensen, Derrick Jensen","Nonfiction, Philosophy, Environment, Politics, Ecology, History, Nature",4.11,"2,207 ratings",187 reviews,"The long-awaited companion piece to Derrick Jensen's immensely popular and highly acclaimed works A Language Older Than Words and The Culture of Make Believe. Accepting the increasingly widespread belief that industrialized culture inevitably erodes the natural world, Endgame sets out to explore how this relationship impels us towards a revolutionary and as-yet undiscovered shift in strategy. Building on a series of simple but increasingly provocative premises, Jensen leaves us hoping for what may be inevitable: a return to agrarian communal life via the disintegration of civilization itself.",https://www.goodreads.com/book/show/60971.Endgame_Vol_1
Direct Action: An Ethnography,"David Graeber, David Graeber",N/A,4.21,554 ratings,40 reviews,"Anthropologist David Graeber undertakes the first detailed ethnographic study of the global justice movement. The case study at the center of Direct Action is the organizing and events that led to the one of the most dramatic and militant mass protests in recent years—against the Summit of the Americas in Québec City. Written in a clear, accessible style (with a minimum of academic jargon), this study brings readers behind the scenes of a movement that has changed the terms of debate about world power relations. From informal conversations in coffee shops to large “spokescouncil” planning meetings and tear gas-drenched street actions, Graeber paints a vivid and fascinating picture.

Along the way, he addresses matters of deep interest to anthropologists: meeting structure and process, language, symbolism and representation, the specific rituals of activist culture, and much more. Starting from the assumption that, when dealing with possibilities of global transformation and emerging political forms, a disinterested, “objective” perspective is impossible, Graeber writes as both scholar and activist. At the same time, his experiment in the application of ethnographic methods to important ongoing political events is a serious and unique contribution to the field of anthropology, as well as an inquiry into anthropology’s political implications.

is an anthropologist and activist who teaches at the University of London. Active in numerous direct-action political organizations, he has written for and is the author of , , and .",https://www.goodreads.com/book/show/2543048.Direct_Action
Red Emma Speaks: An Emma Goldman Reader,"Emma Goldman, Emma Goldman","Politics, Nonfiction, History, Philosophy, Feminism, Essays, Anarchism",4.18,392 ratings,24 reviews,"Unlike any other collection of Goldman’s work, Red Emma Speaks presents in a single, handy volume the full sweep of her opinions and personality. In addition to nine essays from Goldman’s own 1910 collection, Anarchism and Other Essays; three dramatic sections from her 1931 autobiography, Living My Life; and the afterword to her My Disillusionment in Russia (which the collapse of the Soviet Union later revealed as prescient); this book contains sixteen more pieces covering a great range of subjects, assembled here for the first time to offer a rich composite or Goldman’s life and thought. Red Emma speaks on: anarchism, sex, prostitution, marriage, jealousy, prisons, religion, schools, violence, war, communism, and much more.

This new third edition, containing a new foreword by Alix Kates Shulman and more accessible source listings, has been revised to situate the works more precisely in light of burgeoning Goldman scholarship.",https://www.goodreads.com/book/show/51699.Red_Emma_Speaks
A Clockwork Orange,"Anthony Burgess, Anthony Burgess","Classics, Fiction, Science Fiction, Dystopia, Horror, Literature, Novels",4.00,"762,028 ratings","24,743 reviews","A vicious fifteen-year-old droog is the central character of this 1963 classic. In Anthony Burgess's nightmare vision of the future, where criminals take over after dark, the story is told by the central character, Alex, who talks in a brutal invented slang that brilliantly renders his and his friends' social pathology. A Clockwork Orange is a frightening fable about good and evil, and the meaning of human freedom. And when the state undertakes to reform Alex to ""redeem"" him, the novel asks, ""At what cost?""

This edition includes the controversial last chapter not published in the first edition and Burgess's introduction ""A Clockwork Orange Resucked.""",https://www.goodreads.com/book/show/227463.A_Clockwork_Orange
Manufacturing Consent: The Political Economy of the Mass Media,"Edward S. Herman, Noam Chomsky, Edward S. Herman","Politics, Nonfiction, History, Philosophy, Sociology, Economics, Journalism",4.24,"23,834 ratings","1,572 reviews","A Powerful Assessment of How the U.S. Mass Media Fail to Provide the Kind of Information That We Need to Understand the World

In this pathbreaking work, Edward S. Herman and Noam Chomsky show that, contrary to the usual image of the news media as cantankerous, obstinate, and ubiquitous in their search for truth and defense of justice, in their actual practice they defend the economic, social, and political agendas of the privileged groups that dominate domestic society, the state, and the global order.

Based on a series of case studies—including the media’s dichotomous treatment of “worthy” versus “unworthy” victims, “legitimizing” and “meaningless” Third World elections, and devastating critiques of media coverage of the U.S. wars against Indochina—Herman and Chomsky draw on decades of criticism and research to propose a Propaganda Model to explain the media’s behavior and performance. Their new introduction updates the Propaganda Model and the earlier case studies, and it discusses several other applications. These include the manner in which the media covered the passage of the North American Free Trade Agreement and subsequent Mexican financial meltdown of 1994-1995, the media’s handling of the protests against the World Trade Organization, World Bank, and International Monetary Fund in 1999 and 2000, and the media’s treatment of the chemical industry and its regulation. What emerges from this work is a powerful assessment of how propagandistic the U.S. mass media are, how they systematically fail to live up to their self-image as providers of the kind of information that people need to make sense of the world, and how we can understand their function in a radically new way.",https://www.goodreads.com/book/show/12617.Manufacturing_Consent
Post-Scarcity Anarchism,"Murray Bookchin, Murray Bookchin","Politics, Philosophy, Nonfiction, Economics, Theory, Ecology, History",3.98,"1,206 ratings",96 reviews,"In this series of essays, Murray Bookchin balances his ecological and anarchist vision with the promising opportunities of a “post-scarcity” era. Technological advances during the 20th century have expanded production in the pursuit of corporate profit at the expense of human need and ecological sustainability. New possibilities for human freedom must combine an ecological outlook with the dissolution of hierarchical social relations, capitalism and canonical political orientation. Bookchin’s utopian vision, rooted in the realities of contemporary society, remains refreshingly pragmatic. “Book-chin makes a trenchant analysis of modern society and offers a pointed, provocative discussion of the ecological crisis.”—

Murray Bookchin has been an active voice in the ecology and anarchist movements for more than 40 years.",https://www.goodreads.com/book/show/312957.Post_Scarcity_Anarchism
