Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
The Screaming,"David Graham, David Graham",Thriller,3.38,53 ratings,27 reviews,"What causes an adolescent - straight A student Brandon P Marshall - to walk downstairs naked, armed with a pair of Glocks, and go all Charles Manson on his family? This is only one in the horrifying trail of incidents that brings together Detective Sergeant Dale Franklin of the Kansas City Police Department and his poster-boy rookie, Steve Abrams.
Meanwhile, across the pond, Dai Williams, in Battersea London, safe inside his improvised Faraday cage, is coming to terms with his special talents - talents that will take 'getting-into-the-mind-of-the-killer' to a whole new level.
Al-Qaeda? Drugs Cartels? Internet freaks? David Graham's The Screaming leaves no possibility untouched as Dai enters a bizarre and horrifying world where kids scream.",https://www.goodreads.com/book/show/23635146-the-screaming
End of Days,"Susan Ee, Susan Ee","Fantasy, Young Adult, Angels, Dystopia, Romance, Paranormal, Post Apocalyptic",4.06,"73,470 ratings","8,138 reviews","End of Days is the explosive conclusion to Susan Ee’s bestselling Penryn & the End of Days trilogy.

After a daring escape from the angels, Penryn and Raffe are on the run. They’re both desperate to find a doctor who can reverse the twisted changes inflicted by the angels on Raffe and Penryn’s sister. As they set off in search of answers, a startling revelation about Raffe’s past unleashes dark forces that threaten them all.

When the angels release an apocalyptic nightmare onto humans, both sides are set on a path toward war. As unlikely alliances form and strategies shift, who will emerge victorious? Forced to pick sides in the fight for control of the earthly realm, Raffe and Penryn must choose: Their own kind, or each other?",https://www.goodreads.com/book/show/18500665-end-of-days
Chained,"Jaimie Roberts, Jaimie Roberts","Dark, Romance, Dark Romance, Contemporary Romance, Abuse, Contemporary, Adult",3.74,949 ratings,151 reviews,"After the devastating loss of her parents and subsequent depression, Olivia Brown decided a move from her parent’s family home in Cambridge to a house in London would give her the fresh start she so sorely needed. Living off her inheritance, Olivia didn’t need to work, but she knew she needed something to make her feel like life was worth living. Painting was her one true love, but that wasn’t enough. So she started a part-time job in a bar, and the rest of the time she spent at a local soup kitchen, feeding the homeless. In the mornings, she bought hot beverages for her homeless friends, but there was one who never asked. This man, having the most facial hair she’d ever seen, the most captivating eyes she’d ever stared at, remained aloof. He never said a word to anyone, and never once looked her way. However, all this did was make Olivia want to find out more about this mysterious man hiding behind a face full of hair. One perilous evening, her wish came true. On the way back from working at the bar, Olivia was attacked. She screamed for help, relieved when her cries are answered...but surprised when she saw who her rescuer was. It was the eyes. It was the hair. It was none other than the mysterious homeless man. That night, Olivia learned two things. One, his name was Kit, and two, Kit had skills… skills which didn’t fit a man living on the streets. Day after day, Olivia slowly pushed the boundaries, coaxing out the man hiding behind the hair. Kit Chain wasn’t only trained like men she watched in movies, he was also the most beautiful. Bit by bit, Olivia managed to break down his walls, revealing secrets that would change her life. Secrets that would put both of them in terrible danger. However, there was one thing about secrets... Everyone had them. This is NOT a traditional love story. It contains disturbing subject matter, including themes of questionable consent for both male and female, as well as graphic sexual content. This is a work of fiction intended for a mature, 18+ audience only. The author neither endorses nor condones this type of behaviour.",https://www.goodreads.com/book/show/25840856-chained
THE BELIEF IN Angels,"J. Dylan Yates, J. Dylan Yates","New Adult, Young Adult, Literary Fiction, Fiction, Drama, Contemporary, Coming Of Age",4.13,152 ratings,65 reviews,"Growing up in her parents' crazy hippie household on a tiny island off the coast of Boston, Jules's imaginative sense of humor is the weapon she wields as a defense against the chaos of her family's household. Somewhere between routine discipline with horsewhips, gun-waving gambling debt collectors, and LSD-laced breakfast cereal adventures, tragedy strikes a blow from which Jules may never recover.

Jules's story alternates with that of her grandfather, Szaja, an Orthodox Jew who survives the murderous Ukranian pogroms of the 1920s, the Majdanek death camp, and the torpedoing of the Mefkura, a ship carrying refugees to Palestine. Unable to deal with the horrors he endures at the camp, Szaja develops a dissociative disorder and takes on the persona of a dead soldier from a burial ditch, using that man's thoughts to devise a plan to escape to America.

While Szaja's and Jules's sorrows are different on the surface, adversity requires them both to find the will to live despite the suffering in their lives--and both encounter, in their darkest moments, what could be explained as serendipity or divine intervention. For Jules and Szaja, these experiences offer the hope they need to come to the rescue of their own fractured lives.",https://www.goodreads.com/book/show/23308960-the-belief-in-angels
Justifiable Homicide: A Political Thriller,"Robert W. McGee, Robert W. McGee",Thriller,3.92,65 ratings,5 reviews,"When does the killing of political leaders become morally justifiable? Killing the Hitlers, Stalins and Pol Pots of the world is easy to justify. Murderous tyrants need to be killed. There is a moral duty to present and future generations to kill them. But what if our leaders are merely idiots, or perhaps corrupt, petty tyrants who are not in the same league as Hitler, Stalin or Pol Pot? How much damage can we allow them to do, how many of our rights can we allow them to take away, before killing them becomes justifiable homicide?

In Justifiable Homicide, a small group of patriots believes that some of our leaders have already crossed the line and decide to do something about it. They identify potential targets for assassination and start going through the list. When Robert Paige, a Miami-based accounting professor with some firearms and martial arts training, learns that one of his friends is on the list, he decides that he must do whatever is necessary to stop them. The problem is that he does not know who all the cell members are or how to stop them.",https://www.goodreads.com/book/show/23594984-justifiable-homicide
The Murder Complex,"Lindsay Cummings, Lindsay Cummings",N/A,3.62,"8,409 ratings","1,568 reviews","An action-packed, blood-soaked, futuristic debut thriller set in a world where the murder rate is higher than the birthrate. For fans of Moira Young’s Dust Lands series, La Femme Nikita, and the movie Hanna.

Meadow Woodson, a fifteen-year-old girl who has been trained by her father to fight, to kill, and to survive in any situation, lives with her family on a houseboat in Florida. The state is controlled by The Murder Complex, an organization that tracks the population with precision.

The plot starts to thicken when Meadow meets Zephyr James, who is—although he doesn’t know it—one of the MC’s programmed assassins. Is their meeting a coincidence? Destiny? Or part of a terrifying strategy? And will Zephyr keep Meadow from discovering the haunting truth about her family?

Action-packed, blood-soaked, and chilling, this is a dark and compelling debut novel by Lindsay Cummings.",https://www.goodreads.com/book/show/13576132-the-murder-complex
Bonded by Sin,"Sarah Mc White, Sarah Mc White",N/A,4.22,18 ratings,2 reviews,"Daryn Carter is the product of a married man, her mother is the product of a married man, and her grandmother is the product of a married man. She has vowed not to carry on the same tradition as her mother and grandmother. She has been successful at dodging the bloodline curse until she meets Logan Anderson.

It was unintentional, but fated as her destiny, due to her bloodline to be involved with a married man as well. Will Daryn Carter have the strength to evade the bloodline curse of her grandmother and mother, or will she succumb to the reality of you can’t escape your fate.",https://www.goodreads.com/book/show/23364347-bonded-by-sin
Dangerous Girls,"Abigail Haas, Abby McDonald, Abigail Haas","Young Adult, Mystery, Thriller, Contemporary, Mystery Thriller, Fiction, Crime",4.07,"25,597 ratings","4,343 reviews","It's Spring Break of senior year. Anna, her boyfriend Tate, her best friend Elise, and a few other close friends are off on a debaucherous trip to Aruba that promises to be the time of their lives. But when Elise is found brutally murdered, Anna finds herself trapped in a country not her own, fighting against vile and contemptuous accusations.

As Anna sets out to find her friend's killer, she discovers hard truths about her friendships, the slippery nature of truth, and the ache of young love.

As she awaits the judge's decree, it becomes clear that everyone around her thinks she is not just guilty, but dangerous. When the truth comes out, it is more shocking than one could ever imagine...",https://www.goodreads.com/book/show/16074758-dangerous-girls
Kisah Dua Beradik: Ibrim & Towa - Ular Gergasi Tasik Raga,"Amiene Rev, Amiene Rev",N/A,4.13,15 ratings,5 reviews,"SINOPSIS #01: Beratus-ratus tahun kemudian, tamaduin manusia telah musnah akibat keangkuhan dan kerakusan manusia, dan manusia kembali kepada cara hidup bertemankan hutan dan alam semula jadi. Dua beradik, Ibrim dan Towa serta rakan-rakan mereka berhajat untuk menerokai rahsia legenda Tasik Raga yang dikatakan mengandungi ketulan-ketulan emas di dasarnya. Ketulan emas itu dikatakan dimiliki oleh seekor ular raksasa. Tanpa disedari, kumpulan kanak-kanak itu telah menemui sesuatu yang lebih misteri dan mengagumkan. Ular raksasa yang mereka temui itu bukanlah sejenis reptilia, tetapi merupakan sebuah kenderaan berupa ular tedung gergasi yang menyimpan jasad-jasad manusia dari zaman kegemilangan manusia zaman silam yang berhibernasi di dalam keranda-keranda berteknologi tinggi. Manusia-manusia itu mempunyai tujuan yang tertentu untuk berbuat demikian. Cerita yang diilhamkan daripada sebuah kisah ""Ashabul Kahfi - Pemuda Gua Kahfi"" ini bertujuan membangkitkan semangat cintakan kedamaian dan menghargai kehidupan bersatu-padu di kalangan pembaca.

SINOPSIS #02: Irina, bukan sebarangan manusia. Sebagai salah seorang 'manusia ular' (gelaran yang diberikan oleh penduduk setempat), Irina adalah isteri kepada Nordin, yang dahulunya adalah salah seorang pemimpin terhebat daripada kalangan manusia ubahsuaian genetik. Mereka mewarisi kepintaran luar biasa, kuasa telepati dan telekinesis. Malangnya kehadiran mereka ditentang. Kecewa dengan konflik dan peperangan yang sering tercetus angkara kerakusan dan sifat tamak manusia, Irina dan suaminya, serta sepasang manusia ubahsuaian genetik yang lain tidur selama beberapa ratus tahun sebagai FETUS di dalam RAHIM, keranda-keranda berbentuk telur ular untuk menunggu zaman kebangkitan semula. Mereka bangkit pada zaman Ibrim & Towa dilahirkan. Pada zaman tamadun manusia sudah musnah akibat perbuatan tamak manusia sendiri. Zaman itu, hutan belantara menguasai sebahagian besar daratan, dan kebanyakan haiwan serta sebilangan bangsa manusia sudah mengalami mutasi. Irina kemudiannya menjadi mentor kepada salah seorang watak utama dalam karya ini.",https://www.goodreads.com/book/show/26065589-kisah-dua-beradik
Friendship Love And Killer Escapades,"Pankaj Giri, Apoorv Wanikar, Pankaj Giri",N/A,3.54,39 ratings,26 reviews,"Prakash a shy, self-effacing, spiritually-inclined simpleton from Gangtok; Purvesh a cocky, strapping young lad from Mumbai; Richa a sweet, vivacious girl from Bangalore; Anand Kumar a mysterious, enigmatic personality from Jharkhand.

Friendship, Love and Killer Escapades (FLAKE) is a captivating story, primarily revolving around four protagonists pursuing engineering courses in a run-of-the-mill institute in Bangalore. The story encompasses a unique, intriguing, realistic love plot between Purvesh and Richa, numerous escapades, and thrilling adventures. Throughout the four-year roller-coaster, the academic and personal fortunes of the chief personas fluctuates à la the great Indian stock market!
What impact will the inscrutable character, Anand, have in the lives of Prakash and the other protagonists? Will Purvesh and Richa succeed in sustaining their relationship over time? Will Prakash be able to transcend the stage of infatuation and eventually fall in love? What
predicaments will Prakash and friends encounter in the academic journey? Read more to find out. Ready, FLAKE, Go!",https://www.goodreads.com/book/show/25504764-friendship-love-and-killer-escapades
A Candle Lit: Deconstructing Alcoholism,"Mark Urso, Mark Urso",N/A,4.17,6 ratings,2 reviews,"Carry this book with you as a candle,
and become part of the solution.

A stubborn look at addiction and alcoholism based on 20 years of study and a keen ability to connect a vast amount of information.

A Candle Lit is an easy-to-read solution-focused study of alcoholism and addiction, causes and cures, with open-mindedness and eye-opening detailed description.
It's intended for therapists, professionals, caregivers and sufferers, and aims to connect the community by identifying common experience.

This book is about pre-disease suffering; in other words, there's a lot of examination of ""real-world"" and ""real-people"" situations which are not full-blown alcoholism; the reason is to ""see it coming"" if possible. The book is extremely detailed, explaining how it ""feels"" to experience many of the feelings involved with addiction, cravings, alcoholism and denial, and what if feels like to ""watch it happen,"" from the point of view of a caregiver. The examination searches for similarities and patterns, while the text remains easy to read.

Anyone will find it interesting, I think.

Other key topics discussed are depression, mania, bi-polar, caregiving, hunger as it relates to cravings, pride-confusion, stubbornness, pre-denial, pre-disease suffering, curable aspects, choice, memory, cause, enabling, faith.

New Concepts include:

Tangentizing - Alcoholism has curable major causes

Hunger Theory - The addiction / hunger masquerade

Alcoholic Malbehavior - A symptom of alcoholism

The Choice Question - The gateway to permanence


2nd Edition
1st Electronic Edition
ISBN 9781633188853",https://www.goodreads.com/book/show/25981166-a-candle-lit
Bloody Truth,"John J. Davis, John J. Davis","Mystery, Thriller, Espionage",4.05,137 ratings,10 reviews,"“...a throwback to the golden era of mysteries…” – J.M. LeDuc for Suspense Magazine

A lot can happen in three days. Friends can become enemies, enemies can become friends, and the truth, if you can find it, can get bloody.
When a mistake in a run-of-the-mill reconnaissance mission is ruthlessly exploited as a pretext for war, the Grangers must scramble to expose the plan before casualties start mounting. To make matters worse, someone is using a powerful computer algorithm against the international intelligence community, raiding files and manipulating reports.
Ron, Valerie, and Leecy go undercover to try to identify the real mastermind before the CIA and Interpol arrest the wrong person, leaving the world’s data vulnerable. But can they do it before they are exposed as agents?
When you can’t trust anyone else, trust your family.

Bloody Truth is the second installment in the Granger Spy Novel series by John J. Davis. The first book, Blood Line, won the 2015, Killer Nashville Reader’s Choice Award for Mystery/Thriller, 2015 Reader’s Favorite Gold Medal in Fiction-Action for excellence in writing, 2015 eLit Digital Book Awards Gold Medal in Popular Fiction and Silver in Mystery/Thriller/Suspense. Visit www.johnjdavis.com for more information about this series.",https://www.goodreads.com/book/show/26123576-bloody-truth
Der fliegende Berg,"Christoph Ransmayr, Christoph Ransmayr","Fiction, Poetry, German Literature, Novels, Literature, Travel, Literary Fiction",4.07,407 ratings,48 reviews,"›Der fliegende Berg‹ ist die Geschichte zweier Brüder, die von der Südwestküste Irlands in den Transhimalaya, nach dem Land Kham und in die Gebirge Osttibets aufbrechen, um dort, wider besseres (durch Satelliten und Computernavigation gestütztes) Wissen, einen noch unbestiegenen namenlosen Berg zu suchen, vielleicht den letzten Weißen Fleck der Weltkarte. Auf ihrer Suche begegnen die Brüder nicht nur der archaischen, mit chinesischen Besatzern und den Zwängen der Gegenwart im Krieg liegenden Welt der Nomaden, sondern auf sehr unterschiedliche Weise auch dem Tod. Nur einer der beiden kehrt aus den Bergen ans Meer und in ein Leben zurück, in dem er das Rätsel der Liebe als sein und seines verlorenen Bruders tatsächliches, lange verborgenes, niemals ganz zu vermessendes und niemals zu eroberndes Ziel zu begreifen beginnt. Verwandelt von der Erfahrung, ja der Entdeckung der Wirklichkeit, macht sich der Überlebende am Ende ein zweites Mal auf den Weg.",https://www.goodreads.com/book/show/1790295.Der_fliegende_Berg
Lace Up,"Shae Ross, Shae Ross","New Adult, Romance, College, Contemporary, Contemporary Romance, Chick Lit, Young Adult",3.93,309 ratings,112 reviews,"Team Ryan
Ryan Rose and her fellow Spartans are finalists in a high-profile entrepreneurial competition. They're competing for life-changing money and for their futures. They have a solid plan to win. All they need to do is trounce the competition: rich frat boys from an archrival university. Easy, right?

Team Jett
Jett Trebuchet's first mistake was not realizing that Ryan and her friends were the competition. His second was expressing his unabashed confidence in his team’s ability to win. After all, everyone knows the only thing MSU does better than U of M is produce beautiful, easy women…oh, and he almost forgot to say “dumb.” And boy, does his team pay for one.


As each side tries to game the other, something else seems to be getting in the way—. Now Ryan and Jett must keep their teams from getting distracted by the opposite sex...and each other. All is not fair in love and war when it comes to winning this game.",https://www.goodreads.com/book/show/24881174-lace-up
Victus,"Albert Sánchez Piñol, Xavier Pàmies, Albert Sánchez Piñol","Historical Fiction, Fiction, Spain, Novels, Spanish Literature, Unfinished, Narrative",4.08,"3,011 ratings",252 reviews,"«Ho explicaré tot! Com van fotre el general Villarroel, com van derrotar les nostres victòries. Perquè, fins ara, d’aquella guerra només he sentit les versions que vénen de dalt o de l’enemic.»

VICTUS és una novel·la històrica que ens narra la guerra de Successió espanyola, un conflicte que pot considerar-se la primera de les conteses mundials i que s’acaba l’11 de setembre del 1714 amb l’apocalíptic assalt a Barcelona. També és la tragèdia d’en Martí Zuviría, un jove barceloní, alumne avantatjat del marquès de Vauban, que es converteix en un geni de l’enginyeria militar.

VICTUS és un prodigi d’informació i rigor històric al servei d’un relat àgil, potent i directe, amb una dicció rabiosament contemporània, que ens porta de França a Barcelona passant per Madrid, Toledo, Tortosa o les batalles de Brihuega i Almansa. I és també una obra sobre la Barcelona irreductible del 1714, que va sofrir un setge desigual de tretze mesos i el bombardeig de més de trenta mil projectils.

VICTUS posa en qüestió les versions oficials de tots dos bàndols i cedeix la paraula als autèntics protagonistes de la història, des de la figura immensa d’en Villarroel, el general que va defensar la capital catalana amb llàgrimes als ulls, fins als civils i soldats anònims de totes les nacions que van lluitar a un costat i l’altre de les muralles.

Però, per sobre de tot, VICTUS és un festí literari de primer ordre que es devora de la forma en què sempre s’han devorat les grans obres, com ho demostra que se n’hagin venut els drets al rus, l’alemany, l’holandès, l’italià, el portuguès, el coreà, el croata i el francès.",https://www.goodreads.com/book/show/17830072-victus
Singing Lizards,"Evadeen Brickwood, Evadeen Brickwood",N/A,4.15,20 ratings,12 reviews,"An alternate cover edition can be found here and here.

Bridget Reinhold is not exactly the adventurous type, but when her sister Claire disappears in Southern Africa, nothing can keep her in England. Bridget launches herself into the search in Botswana and hits one obstacle after the other. Not all of them entirely unpleasant. Soon, her mission is plunged into turmoil as everything seems to be going wrong. Just coincidence or is there something not so normal at work?",https://www.goodreads.com/book/show/25134433-singing-lizards
Damnation,"Jean Johnson, Jean Johnson","Science Fiction, Military Fiction, Space Opera, Military Science Fiction, Fiction, Aliens, Fantasy",4.20,"1,842 ratings",134 reviews,"It began with a terrible vision of the future. Compelled by her precognitive abilities, Ia must somehow save her home galaxy long after she’s gone. Now Jean Johnson presents the long-awaited epic conclusion to her national bestselling military science fiction series…

With their new ship claimed and new crewmembers being collected, Ia’s Damned are ready and willing to re-enter the fight against the vicious, hungry forces of their Salik foes. But shortly after they board the Damnation to return to battle, a new threat emerges. After several centuries of silence, the Greys are back, and the Alliance must now combat both a rapacious, sadistic enemy, and a terrifying, technologically superior foe.

Ia has asked nothing of her crew that she herself has not been willing to give. But with two wars to bring to an end—and time running out—Ia must make and execute the most terrible choice of all…",https://www.goodreads.com/book/show/18136725-damnation
The Sudden Appearance of Hope,"Claire North, Claire North","Fantasy, Fiction, Science Fiction, Contemporary, Thriller, Audiobook, Adult",3.64,"11,928 ratings","1,814 reviews","My name is Hope Arden, and you won't know who I am. But we've met before - a thousand times.

It started when I was sixteen years old.

A father forgetting to drive me to school. A mother setting the table for three, not four. A friend who looks at me and sees a stranger.

No matter what I do, the words I say, the crimes I commit, you will never remember who I am.

That makes my life difficult. It also makes me dangerous.",https://www.goodreads.com/book/show/25746699-the-sudden-appearance-of-hope
Jewelweed,"David Rhodes, David Rhodes","Fiction, Book Club, Literary Fiction, Novels, Adult, Coming Of Age, Contemporary",4.21,"1,802 ratings",304 reviews,"With Jewelweed this beloved author returns to the same out-of-the-way community as Driftless and introduces a cast of characters who must overcome the burdens left by the past. After serving time for a dubious conviction, Blake Bookchester is paroled. As Blake attempts to adjust, he reconnects with Danielle Workhouse, a single mother whose son, Ivan, explores the woods with his precocious friend, August. While Danielle goes to work for Buck and Amy Roebuck in their mansion, Ivan and August befriend Lester Mortal, a recluse who lives in a melon field; a wild boy; and a bat, Milton. These characters — each flawed, deeply human, and ultimately universal — approach the future with a combination of hope and trepidation. offers a vision in which the ordinary becomes mythical, the seemingly mundane transformed into revelatory beauty.",https://www.goodreads.com/book/show/16073075-jewelweed
